Date,Open,High,Low,Close,Adj Close,Volume,Open_1,High_1,Low_1,Close_1,Adj Close_1,Volume_1,Year,Month,Weekday,Open_rolling_mean,High_rolling_mean,Low_rolling_mean,Close_rolling_mean,Adj Close_rolling_mean,Volume_rolling_mean
2014-03-04,52.63,52.63,52.63,52.63,52.63,73680.0,52.56,52.56,52.56,52.56,52.56,60440.0,2014,3,1,52.44,52.44,52.44,52.44,52.44,63446.0
2014-03-05,53.07,53.07,53.07,53.07,53.07,122050.0,52.63,52.63,52.63,52.63,52.63,73680.0,2014,3,2,52.572,52.572,52.572,52.572,52.572,77374.0
2014-03-06,55.2,55.2,55.2,55.2,55.2,38640.0,53.07,53.07,53.07,53.07,53.07,122050.0,2014,3,3,53.25599999999999,53.25599999999999,53.25599999999999,53.25599999999999,53.25599999999999,71638.0
2014-03-07,55.18,55.18,55.18,55.18,55.18,49660.0,55.2,55.2,55.2,55.2,55.2,38640.0,2014,3,4,53.727999999999994,53.727999999999994,53.727999999999994,53.727999999999994,53.727999999999994,68894.0
2014-03-10,54.16,54.16,54.16,54.16,54.16,92080.0,55.18,55.18,55.18,55.18,55.18,49660.0,2014,3,0,54.048,54.048,54.048,54.048,54.048,75222.0
2014-03-11,54.56,54.56,54.56,54.56,54.56,120040.0,54.16,54.16,54.16,54.16,54.16,92080.0,2014,3,1,54.434000000000005,54.434000000000005,54.434000000000005,54.434000000000005,54.434000000000005,84494.0
2014-03-12,55.96,55.96,55.96,55.96,55.96,50360.0,54.56,54.56,54.56,54.56,54.56,120040.0,2014,3,2,55.012,55.012,55.012,55.012,55.012,70156.0
2014-03-13,55.76,55.76,55.76,55.76,55.76,61340.0,55.96,55.96,55.96,55.96,55.96,50360.0,2014,3,3,55.124,55.124,55.124,55.124,55.124,74696.0
2014-03-14,54.0,54.0,54.0,54.0,54.0,27000.0,55.76,55.76,55.76,55.76,55.76,61340.0,2014,3,4,54.888,54.888,54.888,54.888,54.888,70164.0
2014-03-17,56.17,56.17,56.17,56.17,56.17,56170.0,54.0,54.0,54.0,54.0,54.0,27000.0,2014,3,0,55.290000000000006,55.290000000000006,55.290000000000006,55.290000000000006,55.290000000000006,62982.0
2014-03-18,56.48,56.48,56.48,56.48,56.48,56480.0,56.17,56.17,56.17,56.17,56.17,56170.0,2014,3,1,55.674,55.674,55.674,55.674,55.674,50270.0
2014-03-19,56.31,56.31,56.31,56.31,56.31,50680.0,56.48,56.48,56.48,56.48,56.48,56480.0,2014,3,2,55.74400000000001,55.74400000000001,55.74400000000001,55.74400000000001,55.74400000000001,50334.0
2014-03-20,56.39,56.39,56.39,56.39,56.39,67670.0,56.31,56.31,56.31,56.31,56.31,50680.0,2014,3,3,55.870000000000005,55.870000000000005,55.870000000000005,55.870000000000005,55.870000000000005,51600.0
2014-03-21,54.97,54.97,54.97,54.97,54.97,60470.0,56.39,56.39,56.39,56.39,56.39,67670.0,2014,3,4,56.064,56.064,56.064,56.064,56.064,58294.0
2014-03-25,56.95,56.95,56.95,56.95,56.95,34170.0,54.97,54.97,54.97,54.97,54.97,60470.0,2014,3,1,56.220000000000006,56.220000000000006,56.220000000000006,56.220000000000006,56.220000000000006,53894.0
2014-03-26,56.51,56.51,56.51,56.51,56.51,56510.0,56.95,56.95,56.95,56.95,56.95,34170.0,2014,3,2,56.226,56.226,56.226,56.226,56.226,53900.0
2014-03-27,56.85,56.85,56.85,56.85,56.85,45480.0,56.51,56.51,56.51,56.51,56.51,56510.0,2014,3,3,56.334,56.334,56.334,56.334,56.334,52860.0
2014-03-28,56.86,56.86,56.86,56.86,56.86,56860.0,56.85,56.85,56.85,56.85,56.85,45480.0,2014,3,4,56.428,56.428,56.428,56.428,56.428,50698.0
2014-04-01,52.38,52.38,52.38,52.38,52.38,62850.0,56.86,56.86,56.86,56.86,56.86,56860.0,2014,4,1,55.910000000000004,55.910000000000004,55.910000000000004,55.910000000000004,55.910000000000004,51174.0
2014-04-02,57.0,57.0,57.0,57.0,57.0,39900.0,52.38,52.38,52.38,52.38,52.38,62850.0,2014,4,2,55.92,55.92,55.92,55.92,55.92,52320.0
2014-04-03,53.39,53.39,53.39,53.39,53.39,74750.0,57.0,57.0,57.0,57.0,57.0,39900.0,2014,4,3,55.29600000000001,55.29600000000001,55.29600000000001,55.29600000000001,55.29600000000001,55968.0
2014-04-04,57.18,57.18,57.18,57.18,57.18,57180.0,53.39,53.39,53.39,53.39,53.39,74750.0,2014,4,4,55.362,55.362,55.362,55.362,55.362,58308.0
2014-04-08,57.02,57.02,57.02,57.02,57.02,51320.0,57.18,57.18,57.18,57.18,57.18,57180.0,2014,4,1,55.394000000000005,55.394000000000005,55.394000000000005,55.394000000000005,55.394000000000005,57200.0
2014-04-09,53.15,53.15,53.15,53.15,53.15,63780.0,57.02,57.02,57.02,57.02,57.02,51320.0,2014,4,2,55.548,55.548,55.548,55.548,55.548,57386.0
2014-04-10,57.0,57.0,57.0,57.0,57.0,62700.0,53.15,53.15,53.15,53.15,53.15,63780.0,2014,4,3,55.548,55.548,55.548,55.548,55.548,61946.0
2014-04-11,57.26,57.26,57.26,57.26,57.26,51530.0,57.0,57.0,57.0,57.0,57.0,62700.0,2014,4,4,56.322,56.322,56.322,56.322,56.322,57302.0
2014-04-14,57.29,57.29,57.29,57.29,57.29,57290.0,57.26,57.26,57.26,57.26,57.26,51530.0,2014,4,0,56.343999999999994,56.343999999999994,56.343999999999994,56.343999999999994,56.343999999999994,57324.0
2014-04-15,57.0,57.0,57.0,57.0,57.0,5700.0,57.29,57.29,57.29,57.29,57.29,57290.0,2014,4,1,56.339999999999996,56.339999999999996,56.339999999999996,56.339999999999996,56.339999999999996,48200.0
2014-04-16,53.51,53.51,53.51,53.51,53.51,48160.0,57.0,57.0,57.0,57.0,57.0,5700.0,2014,4,2,56.412,56.412,56.412,56.412,56.412,45076.0
2014-04-17,55.38,55.38,55.38,55.38,55.38,44300.0,53.51,53.51,53.51,53.51,53.51,48160.0,2014,4,3,56.088,56.088,56.088,56.088,56.088,41396.0
2014-04-18,52.0,52.0,52.0,52.0,52.0,208000.0,55.38,55.38,55.38,55.38,55.38,44300.0,2014,4,4,55.036,55.036,55.036,55.036,55.036,72690.0
2014-04-21,53.0,53.0,53.0,53.0,53.0,21200.0,52.0,52.0,52.0,52.0,52.0,208000.0,2014,4,0,54.178,54.178,54.178,54.178,54.178,65472.0
2014-04-22,54.0,54.0,54.0,54.0,54.0,32400.0,53.0,53.0,53.0,53.0,53.0,21200.0,2014,4,1,53.577999999999996,53.577999999999996,53.577999999999996,53.577999999999996,53.577999999999996,70812.0
2014-04-23,53.5,53.5,53.5,53.5,53.5,32100.0,54.0,54.0,54.0,54.0,54.0,32400.0,2014,4,2,53.576,53.576,53.576,53.576,53.576,67600.0
2014-04-24,54.0,54.0,54.0,54.0,54.0,32400.0,53.5,53.5,53.5,53.5,53.5,32100.0,2014,4,3,53.3,53.3,53.3,53.3,53.3,65220.0
2014-04-25,53.64,53.64,53.64,53.64,53.64,59000.0,54.0,54.0,54.0,54.0,54.0,32400.0,2014,4,4,53.628,53.628,53.628,53.628,53.628,35420.0
2014-04-28,53.0,53.0,53.0,53.0,53.0,37100.0,53.64,53.64,53.64,53.64,53.64,59000.0,2014,4,0,53.628,53.628,53.628,53.628,53.628,38600.0
2014-04-29,53.48,53.48,53.48,53.48,53.48,117650.0,53.0,53.0,53.0,53.0,53.0,37100.0,2014,4,1,53.524,53.524,53.524,53.524,53.524,55650.0
2014-04-30,53.15,53.15,53.15,53.15,53.15,63780.0,53.48,53.48,53.48,53.48,53.48,117650.0,2014,4,2,53.45399999999999,53.45399999999999,53.45399999999999,53.45399999999999,53.45399999999999,61986.0
2014-05-05,53.32,53.32,53.32,53.32,53.32,90640.0,53.15,53.15,53.15,53.15,53.15,63780.0,2014,5,0,53.318000000000005,53.318000000000005,53.318000000000005,53.318000000000005,53.318000000000005,73634.0
2014-05-06,52.83,52.83,52.83,52.83,52.83,64450.0,53.32,53.32,53.32,53.32,53.32,90640.0,2014,5,1,53.15599999999999,53.15599999999999,53.15599999999999,53.15599999999999,53.15599999999999,74724.0
2014-05-07,52.56,52.56,52.56,52.56,52.56,226000.0,52.83,52.83,52.83,52.83,52.83,64450.0,2014,5,2,53.068,53.068,53.068,53.068,53.068,112504.0
2014-05-08,53.03,53.03,53.03,53.03,53.03,127280.0,52.56,52.56,52.56,52.56,52.56,226000.0,2014,5,3,52.977999999999994,52.977999999999994,52.977999999999994,52.977999999999994,52.977999999999994,114430.0
2014-05-09,53.17,53.17,53.17,53.17,53.17,95700.0,53.03,53.03,53.03,53.03,53.03,127280.0,2014,5,4,52.98199999999999,52.98199999999999,52.98199999999999,52.98199999999999,52.98199999999999,120814.0
2014-05-12,53.5,53.5,53.5,53.5,53.5,128400.0,53.17,53.17,53.17,53.17,53.17,95700.0,2014,5,0,53.01800000000001,53.01800000000001,53.01800000000001,53.01800000000001,53.01800000000001,128366.0
2014-05-13,53.5,53.5,53.5,53.5,53.5,48150.0,53.5,53.5,53.5,53.5,53.5,128400.0,2014,5,1,53.152,53.152,53.152,53.152,53.152,125106.0
2014-05-14,52.6,52.6,52.6,52.6,52.6,47340.0,53.5,53.5,53.5,53.5,53.5,48150.0,2014,5,2,53.160000000000004,53.160000000000004,53.160000000000004,53.160000000000004,53.160000000000004,89374.0
2014-05-15,53.5,53.5,53.5,53.5,53.5,101650.0,52.6,52.6,52.6,52.6,52.6,47340.0,2014,5,3,53.254,53.254,53.254,53.254,53.254,84248.0
2014-05-16,52.79,52.79,52.79,52.79,52.79,73900.0,53.5,53.5,53.5,53.5,53.5,101650.0,2014,5,4,53.178,53.178,53.178,53.178,53.178,79888.0
2014-05-19,53.34,53.34,53.34,53.34,53.34,231773.0,52.79,52.79,52.79,52.79,52.79,73900.0,2014,5,0,53.146,53.146,53.146,53.146,53.146,100562.6
2014-05-20,53.36,53.36,53.36,53.36,53.36,30308.0,53.34,53.34,53.34,53.34,53.34,231773.0,2014,5,1,53.11800000000001,53.11800000000001,53.11800000000001,53.11800000000001,53.11800000000001,96994.2
2014-05-21,53.36,53.36,53.36,53.36,53.36,122730.0,53.36,53.36,53.36,53.36,53.36,30308.0,2014,5,2,53.27,53.27,53.27,53.27,53.27,112072.2
2014-05-22,53.5,53.5,53.5,53.5,53.5,53500.0,53.36,53.36,53.36,53.36,53.36,122730.0,2014,5,3,53.27,53.27,53.27,53.27,53.27,102442.2
2014-05-23,53.5,53.5,53.5,53.5,53.5,251430.0,53.5,53.5,53.5,53.5,53.5,53500.0,2014,5,4,53.412,53.412,53.412,53.412,53.412,137948.2
2014-05-26,52.99,52.99,52.99,52.99,52.99,1662980.0,53.5,53.5,53.5,53.5,53.5,251430.0,2014,5,0,53.342000000000006,53.342000000000006,53.342000000000006,53.342000000000006,53.342000000000006,424189.6
2014-05-27,52.0,52.0,52.0,52.0,52.0,104000.0,52.99,52.99,52.99,52.99,52.99,1662980.0,2014,5,1,53.07000000000001,53.07000000000001,53.07000000000001,53.07000000000001,53.07000000000001,438928.0
2014-05-28,53.26,53.26,53.26,53.26,53.26,500948.0,52.0,52.0,52.0,52.0,52.0,104000.0,2014,5,2,53.05,53.05,53.05,53.05,53.05,514571.6
2014-05-29,53.1,53.1,53.1,53.1,53.1,170250.0,53.26,53.26,53.26,53.26,53.26,500948.0,2014,5,3,52.96999999999999,52.96999999999999,52.96999999999999,52.96999999999999,52.96999999999999,537921.6
2014-05-30,53.0,53.0,53.0,53.0,53.0,166844.0,53.1,53.1,53.1,53.1,53.1,170250.0,2014,5,4,52.86999999999999,52.86999999999999,52.86999999999999,52.86999999999999,52.86999999999999,521004.4
2014-06-03,53.47,53.47,53.47,53.47,53.47,147210.0,53.0,53.0,53.0,53.0,53.0,166844.0,2014,6,1,52.965999999999994,52.965999999999994,52.965999999999994,52.965999999999994,52.965999999999994,217850.4
2014-06-04,53.8,53.8,53.8,53.8,53.8,10760.0,53.47,53.47,53.47,53.47,53.47,147210.0,2014,6,2,53.326,53.326,53.326,53.326,53.326,199202.4
2014-06-05,53.3,53.3,53.3,53.3,53.3,87950.0,53.8,53.8,53.8,53.8,53.8,10760.0,2014,6,3,53.334,53.334,53.334,53.334,53.334,116602.8
2014-06-06,53.32,53.32,53.32,53.32,53.32,865302.0,53.3,53.3,53.3,53.3,53.3,87950.0,2014,6,4,53.378,53.378,53.378,53.378,53.378,255613.2
2014-06-09,53.45,53.45,53.45,53.45,53.45,1954950.0,53.32,53.32,53.32,53.32,53.32,865302.0,2014,6,0,53.467999999999996,53.467999999999996,53.467999999999996,53.467999999999996,53.467999999999996,613234.4
2014-06-10,53.7,53.7,53.7,53.7,53.7,21480.0,53.45,53.45,53.45,53.45,53.45,1954950.0,2014,6,1,53.513999999999996,53.513999999999996,53.513999999999996,53.513999999999996,53.513999999999996,588088.4
2014-06-11,53.47,53.47,53.47,53.47,53.47,1120250.0,53.7,53.7,53.7,53.7,53.7,21480.0,2014,6,2,53.448,53.448,53.448,53.448,53.448,809986.4
2014-06-12,53.5,53.5,53.5,53.5,53.5,1347370.0,53.47,53.47,53.47,53.47,53.47,1120250.0,2014,6,3,53.488,53.488,53.488,53.488,53.488,1061870.4
2014-06-13,53.33,53.33,53.33,53.33,53.33,1741660.0,53.5,53.5,53.5,53.5,53.5,1347370.0,2014,6,4,53.489999999999995,53.489999999999995,53.489999999999995,53.489999999999995,53.489999999999995,1237142.0
2014-06-16,53.36,53.36,53.36,53.36,53.36,1022130.0,53.33,53.33,53.33,53.33,53.33,1741660.0,2014,6,0,53.472,53.472,53.472,53.472,53.472,1050578.0
2014-06-17,53.36,53.36,53.36,53.36,53.36,439612.0,53.36,53.36,53.36,53.36,53.36,1022130.0,2014,6,1,53.403999999999996,53.403999999999996,53.403999999999996,53.403999999999996,53.403999999999996,1134204.4
2014-06-18,53.82,53.82,53.82,53.82,53.82,1667380.0,53.36,53.36,53.36,53.36,53.36,439612.0,2014,6,2,53.474000000000004,53.474000000000004,53.474000000000004,53.474000000000004,53.474000000000004,1243630.4
2014-06-19,53.46,53.46,53.46,53.46,53.46,1141230.0,53.82,53.82,53.82,53.82,53.82,1667380.0,2014,6,3,53.465999999999994,53.465999999999994,53.465999999999994,53.465999999999994,53.465999999999994,1202402.4
2014-06-20,53.4,53.4,53.4,53.4,53.4,7476.0,53.46,53.46,53.46,53.46,53.46,1141230.0,2014,6,4,53.480000000000004,53.480000000000004,53.480000000000004,53.480000000000004,53.480000000000004,855565.6
2014-06-23,53.52,53.52,53.52,53.52,53.52,1098730.0,53.4,53.4,53.4,53.4,53.4,7476.0,2014,6,0,53.512,53.512,53.512,53.512,53.512,870885.6
2014-06-24,53.54,53.54,53.54,53.54,53.54,1657290.0,53.52,53.52,53.52,53.52,53.52,1098730.0,2014,6,1,53.548,53.548,53.548,53.548,53.548,1114421.2
2014-06-25,54.72,54.72,54.72,54.72,54.72,2486770.0,53.54,53.54,53.54,53.54,53.54,1657290.0,2014,6,2,53.727999999999994,53.727999999999994,53.727999999999994,53.727999999999994,53.727999999999994,1278299.2
2014-06-26,56.87,56.87,56.87,56.87,56.87,5754370.0,54.72,54.72,54.72,54.72,54.72,2486770.0,2014,6,3,54.410000000000004,54.410000000000004,54.410000000000004,54.410000000000004,54.410000000000004,2200927.2
2014-06-27,66.48,66.48,66.48,66.48,66.48,1237640.0,56.87,56.87,56.87,56.87,56.87,5754370.0,2014,6,4,57.025999999999996,57.025999999999996,57.025999999999996,57.025999999999996,57.025999999999996,2446960.0
2014-06-30,62.45,62.45,62.45,62.45,62.45,313558.0,66.48,66.48,66.48,66.48,66.48,1237640.0,2014,6,0,58.812,58.812,58.812,58.812,58.812,2289925.6
2014-07-01,66.15,66.15,66.15,66.15,66.15,2486410.0,62.45,62.45,62.45,62.45,62.45,313558.0,2014,7,1,61.334,61.334,61.334,61.334,61.334,2455749.6
2014-07-02,67.12,67.12,67.12,67.12,67.12,1876440.0,66.15,66.15,66.15,66.15,66.15,2486410.0,2014,7,2,63.81400000000001,63.81400000000001,63.81400000000001,63.81400000000001,63.81400000000001,2333683.6
2014-07-03,66.77,66.77,66.77,66.77,66.77,4417460.0,67.12,67.12,67.12,67.12,67.12,1876440.0,2014,7,3,65.79400000000001,65.79400000000001,65.79400000000001,65.79400000000001,65.79400000000001,2066301.6
2014-07-04,68.18,68.18,68.18,68.18,68.18,1408290.0,66.77,66.77,66.77,66.77,66.77,4417460.0,2014,7,4,66.134,66.134,66.134,66.134,66.134,2100431.6
2014-07-07,68.23,68.23,68.23,68.23,68.23,803651.0,68.18,68.18,68.18,68.18,68.18,1408290.0,2014,7,0,67.29,67.29,67.29,67.29,67.29,2198450.2
2014-07-08,68.99,68.99,68.99,68.99,68.99,3089700.0,68.23,68.23,68.23,68.23,68.23,803651.0,2014,7,1,67.858,67.858,67.858,67.858,67.858,2319108.2
2014-07-09,69.45,69.45,69.45,69.45,69.45,1825610.0,68.99,68.99,68.99,68.99,68.99,3089700.0,2014,7,2,68.324,68.324,68.324,68.324,68.324,2308942.2
2014-07-10,74.07,74.07,74.07,74.07,74.07,3763960.0,69.45,69.45,69.45,69.45,69.45,1825610.0,2014,7,3,69.78399999999999,69.78399999999999,69.78399999999999,69.78399999999999,69.78399999999999,2178242.2
2014-07-11,74.04,74.04,74.04,74.04,74.04,3756600.0,74.07,74.07,74.07,74.07,74.07,3763960.0,2014,7,4,70.95599999999999,70.95599999999999,70.95599999999999,70.95599999999999,70.95599999999999,2647904.2
2014-07-14,76.71,76.71,76.71,76.71,76.71,611042.0,74.04,74.04,74.04,74.04,74.04,3756600.0,2014,7,0,72.652,72.652,72.652,72.652,72.652,2609382.4
2014-07-15,76.11,76.11,76.11,76.11,76.11,426970.0,76.71,76.71,76.71,76.71,76.71,611042.0,2014,7,1,74.076,74.076,74.076,74.076,74.076,2076836.4
2014-07-16,77.0,77.0,77.0,77.0,77.0,35805.0,76.11,76.11,76.11,76.11,76.11,426970.0,2014,7,2,75.58599999999998,75.58599999999998,75.58599999999998,75.58599999999998,75.58599999999998,1718875.4
2014-07-21,73.0,73.0,73.0,73.0,73.0,21900.0,77.0,77.0,77.0,77.0,77.0,35805.0,2014,7,0,75.372,75.372,75.372,75.372,75.372,970463.4
2014-07-22,72.5,72.5,72.5,72.5,72.5,14500.0,73.0,73.0,73.0,73.0,73.0,21900.0,2014,7,1,75.064,75.064,75.064,75.064,75.064,222043.4
2014-07-23,72.0,72.0,72.0,72.0,72.0,144000.0,72.5,72.5,72.5,72.5,72.5,14500.0,2014,7,2,74.122,74.122,74.122,74.122,74.122,128635.0
2014-07-25,74.9,74.9,74.9,74.9,74.9,599200.0,72.0,72.0,72.0,72.0,72.0,144000.0,2014,7,4,73.88000000000001,73.88000000000001,73.88000000000001,73.88000000000001,73.88000000000001,163081.0
2014-07-29,60.0,60.0,60.0,60.0,60.0,90000.0,74.9,74.9,74.9,74.9,74.9,599200.0,2014,7,1,70.48,70.48,70.48,70.48,70.48,173920.0
2014-07-30,58.0,58.0,58.0,58.0,58.0,116000.0,60.0,60.0,60.0,60.0,60.0,90000.0,2014,7,2,67.48,67.48,67.48,67.48,67.48,192740.0
2014-08-06,58.1,58.1,58.1,58.1,58.1,23240.0,58.0,58.0,58.0,58.0,58.0,116000.0,2014,8,2,64.6,64.6,64.6,64.6,64.6,194488.0
2014-08-08,58.0,58.0,58.0,58.0,58.0,34800.0,58.1,58.1,58.1,58.1,58.1,23240.0,2014,8,4,61.8,61.8,61.8,61.8,61.8,172648.0
2014-08-11,57.0,57.0,57.0,57.0,57.0,17100.0,58.0,58.0,58.0,58.0,58.0,34800.0,2014,8,0,58.21999999999999,58.21999999999999,58.21999999999999,58.21999999999999,58.21999999999999,56228.0
2014-08-13,57.0,57.0,57.0,57.0,57.0,11400.0,57.0,57.0,57.0,57.0,57.0,17100.0,2014,8,2,57.61999999999999,57.61999999999999,57.61999999999999,57.61999999999999,57.61999999999999,40508.0
2014-08-19,55.0,55.0,55.0,55.0,55.0,214665.0,57.0,57.0,57.0,57.0,57.0,11400.0,2014,8,1,57.019999999999996,57.019999999999996,57.019999999999996,57.019999999999996,57.019999999999996,60241.0
2014-08-21,48.0,48.0,48.0,48.0,48.0,336000.0,55.0,55.0,55.0,55.0,55.0,214665.0,2014,8,3,55.0,55.0,55.0,55.0,55.0,122793.0
2014-08-26,54.6,54.6,54.6,54.6,54.6,92820.0,48.0,48.0,48.0,48.0,48.0,336000.0,2014,8,1,54.32000000000001,54.32000000000001,54.32000000000001,54.32000000000001,54.32000000000001,134397.0
2014-08-29,53.0,53.0,53.0,53.0,53.0,26500.0,54.6,54.6,54.6,54.6,54.6,92820.0,2014,8,4,53.52,53.52,53.52,53.52,53.52,136277.0
2014-09-02,53.5,53.5,53.5,53.5,53.5,24075.0,53.0,53.0,53.0,53.0,53.0,26500.0,2014,9,1,52.82000000000001,52.82000000000001,52.82000000000001,52.82000000000001,52.82000000000001,138812.0
