Date,Open,High,Low,Close,Adj Close,Volume,reward
2014-07-02,23.8,23.8,23.8,23.8,23.8,1192930.0,0.5
2014-07-03,24.3,24.3,24.3,24.3,24.3,1206180.0,0.16666666666666666
2014-07-04,23.0,23.48,23.0,23.48,23.0,1018540.0,0.6666666666666666
2014-07-07,23.0,23.19,23.0,23.19,23.0,880997.0,1.0
2014-07-08,23.5,23.91,23.5,23.91,23.5,879542.0,0.6666666666666666
2014-07-09,23.22,23.3,23.22,23.3,23.22,1109810.0,1.0
2014-07-10,23.5,23.5,23.5,23.5,23.5,858468.0,1.0
2014-07-11,24.3,24.3,24.3,24.3,24.3,971329.0,0.8333333333333334
2014-07-14,23.64,25.0,23.64,25.0,23.64,893560.0,0.16666666666666666
2014-07-15,23.9,24.5,23.9,24.5,23.9,1025880.0,0.3333333333333333
2014-07-16,24.0,24.5,24.0,24.5,24.0,785453.0,0.25
2014-07-17,23.9,24.05,23.9,24.05,23.9,1027780.0,0.3333333333333333
2014-07-18,24.5,24.5,24.5,24.5,24.5,775213.0,0.16666666666666666
2014-07-21,23.5,23.65,23.5,23.65,23.5,1003990.0,0.75
2014-07-22,21.5,23.83,21.5,23.83,21.5,742939.0,0.3333333333333333
2014-07-23,23.12,23.65,23.12,23.65,23.12,992117.0,0.8333333333333334
2014-07-24,21.18,23.8,21.18,23.8,21.18,1280040.0,0.6666666666666666
2014-07-25,23.13,23.25,23.13,23.25,23.13,656495.0,1.0
2014-07-28,22.8,23.79,22.8,23.79,22.8,641926.0,1.0
2014-07-29,23.53,24.0,23.53,24.0,23.53,632730.0,0.5833333333333334
2014-07-30,23.99,24.0,23.99,24.0,23.99,726502.0,0.6666666666666666
2014-07-31,23.6,23.92,23.6,23.92,23.6,613574.0,0.6666666666666666
2014-08-01,23.95,25.0,23.95,25.0,23.95,529922.0,0.4166666666666667
2014-08-04,25.4,25.4,25.4,25.4,25.4,311730.0,0.16666666666666666
2014-08-05,20.87,23.3,20.87,23.3,20.87,442327.0,0.3333333333333333
2014-08-06,25.0,25.0,25.0,25.0,25.0,650546.0,0.16666666666666666
2014-08-07,22.3,23.06,22.3,23.06,22.3,369449.0,0.5
2014-08-08,23.08,23.08,23.08,23.08,23.08,372828.0,0.3333333333333333
2014-08-11,23.0,23.05,23.0,23.05,23.0,219483.0,0.5
2014-08-12,23.0,23.0,23.0,23.0,23.0,298138.0,0.75
2014-08-13,22.88,23.0,22.88,23.0,22.88,260573.0,0.8333333333333334
2014-08-14,24.9,24.9,24.9,24.9,24.9,147393.0,0.16666666666666666
2014-08-15,22.82,22.99,22.82,22.99,22.82,896879.0,1.0
2014-08-18,23.88,23.88,23.88,23.88,23.88,615953.0,0.16666666666666666
2014-08-19,23.2,23.2,23.2,23.2,23.2,162918.0,0.8333333333333334
2014-08-20,22.58,23.6,22.58,23.6,22.58,156892.0,0.3333333333333333
2014-08-21,23.5,23.5,23.5,23.5,23.5,100039.0,0.5
2014-08-22,23.0,23.0,23.0,23.0,23.0,102208.0,1.0
2014-08-25,22.5,23.5,22.5,23.5,22.5,547229.0,0.75
2014-08-26,22.91,23.9,22.91,23.9,22.91,196191.0,0.6666666666666666
2014-08-27,22.95,23.48,22.95,23.48,22.95,135535.0,1.0
2014-08-28,22.5,23.5,22.5,23.5,22.5,364538.0,1.0
2014-08-29,23.48,23.95,23.48,23.95,23.48,890388.0,0.9166666666666666
2014-09-01,23.7,23.98,23.7,23.98,23.7,154705.0,0.6666666666666666
2014-09-02,21.41,24.49,21.41,24.49,21.41,182966.0,0.16666666666666666
2014-09-03,23.8,23.99,23.8,23.99,23.8,1104600.0,0.6666666666666666
2014-09-04,23.0,23.95,23.0,23.95,23.0,220284.0,1.0
2014-09-05,23.81,24.0,23.81,24.0,23.81,284193.0,0.8333333333333334
2014-09-09,23.97,23.97,23.97,23.97,23.97,302150.0,1.0
2014-09-10,23.85,24.05,23.85,24.05,23.85,492935.0,1.0
2014-09-11,24.0,24.1,24.0,24.1,24.0,261701.0,1.0
2014-09-12,24.1,24.29,24.1,24.29,24.1,167777.0,0.8333333333333334
2014-09-15,23.7,24.25,23.7,24.25,23.7,159553.0,1.0
2014-09-16,24.0,24.3,24.0,24.3,24.0,230468.0,1.0
2014-09-17,23.95,24.35,23.95,24.35,23.95,377295.0,1.0
2014-09-18,24.13,24.5,24.13,24.5,24.13,220656.0,0.8333333333333334
2014-09-19,24.45,24.5,24.45,24.5,24.45,506975.0,0.9166666666666666
2014-09-22,24.21,24.5,24.21,24.5,24.21,287415.0,1.0
2014-09-23,24.14,24.55,24.14,24.55,24.14,670812.0,0.9166666666666666
2014-09-24,24.55,24.55,24.55,24.55,24.55,399150.0,1.0
2014-09-25,24.7,24.7,24.7,24.7,24.7,253570.0,0.8333333333333334
2014-09-26,24.65,24.65,24.65,24.65,24.65,273233.0,1.0
2014-09-29,24.59,25.09,24.59,25.09,24.59,775810.0,0.8333333333333334
2014-09-30,24.99,25.0,24.99,25.0,24.99,1180980.0,1.0
2014-10-08,25.08,25.14,25.08,25.14,25.08,362080.0,1.0
2014-10-09,25.79,25.79,25.79,25.79,25.79,256115.0,0.6666666666666666
2014-10-10,25.0,25.8,25.0,25.8,25.0,567384.0,0.6666666666666666
2014-10-13,25.7,25.7,25.7,25.7,25.7,151059.0,0.8333333333333334
2014-10-14,25.5,25.91,25.5,25.91,25.5,166047.0,0.3333333333333333
2014-10-15,25.7,25.87,25.7,25.87,25.7,720059.0,0.5
2014-10-16,25.6,25.65,25.6,25.65,25.6,191005.0,0.6666666666666666
2014-10-17,25.37,25.9,25.37,25.9,25.37,313877.0,0.3333333333333333
2014-10-20,25.7,25.8,25.7,25.8,25.7,254554.0,0.3333333333333333
2014-10-21,25.99,25.99,25.99,25.99,25.99,1108480.0,0.16666666666666666
2014-10-22,25.0,25.0,25.0,25.0,25.0,197475.0,1.0
2014-10-23,25.0,25.4,25.0,25.4,25.0,149353.0,0.16666666666666666
2014-10-24,25.0,25.3,25.0,25.3,25.0,386438.0,0.25
2014-10-27,25.02,25.2,25.02,25.2,25.02,315525.0,0.6666666666666666
2014-10-28,24.99,25.1,24.99,25.1,24.99,430610.0,0.9166666666666666
2014-10-29,25.0,25.3,25.0,25.3,25.0,592499.0,0.3333333333333333
2014-10-30,25.0,25.1,25.0,25.1,25.0,322506.0,0.9166666666666666
2014-10-31,25.01,25.22,25.01,25.22,25.01,458461.0,0.5
2014-11-04,25.3,25.3,25.3,25.3,25.3,182730.0,0.25
2014-11-05,25.3,25.3,25.3,25.3,25.3,193191.0,0.16666666666666666
2014-11-06,25.1,25.1,25.1,25.1,25.1,245076.0,0.3333333333333333
2014-11-07,25.2,25.2,25.2,25.2,25.2,433561.0,0.16666666666666666
2014-11-10,25.0,25.0,25.0,25.0,25.0,7500.0,0.16666666666666666
2014-11-12,24.31,24.8,24.31,24.8,24.31,678790.0,0.5833333333333334
2014-11-13,24.9,24.9,24.9,24.9,24.9,577445.0,0.25
2014-11-14,24.9,24.9,24.9,24.9,24.9,279745.0,0.16666666666666666
2014-11-17,24.6,24.6,24.6,24.6,24.6,195704.0,0.4166666666666667
2014-11-18,24.4,24.6,24.4,24.6,24.4,400777.0,0.3333333333333333
2014-11-19,24.31,24.8,24.31,24.8,24.31,678790.0,0.16666666666666666
2014-11-20,24.4,24.41,24.4,24.41,24.4,264539.0,0.3333333333333333
2014-11-21,24.11,24.15,24.11,24.15,24.11,28960.0,0.8333333333333334
2014-11-24,24.2,24.2,24.2,24.2,24.2,127311.0,0.8333333333333334
2014-11-25,24.0,24.05,24.0,24.05,24.0,475258.0,1.0
2014-11-26,24.1,24.45,24.1,24.45,24.1,1489600.0,0.6666666666666666
2014-11-27,24.15,24.3,24.15,24.3,24.15,48450.0,0.8333333333333334
2014-11-28,24.5,24.5,24.5,24.5,24.5,748164.0,0.5833333333333334
2014-12-01,25.2,25.2,25.2,25.2,25.2,276645.0,0.16666666666666666
2014-12-02,24.2,24.23,24.2,24.23,24.2,101764.0,1.0
2014-12-03,24.3,25.0,24.3,25.0,24.3,368053.0,0.16666666666666666
2014-12-04,24.5,24.5,24.5,24.5,24.5,1007710.0,0.25
2014-12-05,23.5,24.35,23.5,24.35,23.5,963627.0,0.8333333333333334
2014-12-08,24.22,24.35,24.22,24.35,24.22,475335.0,0.8333333333333334
2014-12-09,24.24,24.5,24.24,24.5,24.24,689932.0,0.16666666666666666
2014-12-10,24.35,24.4,24.35,24.4,24.35,661261.0,0.3333333333333333
2014-12-11,24.15,24.35,24.15,24.35,24.15,839338.0,0.5
2014-12-12,24.3,24.44,24.3,24.44,24.3,1018900.0,0.16666666666666666
2014-12-15,24.22,24.35,24.22,24.35,24.22,838140.0,0.25
2014-12-16,23.45,24.35,23.45,24.35,23.45,1613510.0,0.3333333333333333
2014-12-17,24.3,24.32,24.3,24.32,24.3,1217300.0,0.3333333333333333
2014-12-18,23.2,24.1,23.2,24.1,23.2,1411360.0,1.0
2014-12-19,24.09,24.2,24.09,24.2,24.09,825137.0,0.5833333333333334
2014-12-22,24.14,24.2,24.14,24.2,24.14,730614.0,0.6666666666666666
2014-12-23,23.54,24.98,23.54,24.98,23.54,1071100.0,0.16666666666666666
2014-12-24,24.0,24.15,24.0,24.15,24.0,847339.0,0.9166666666666666
2014-12-25,23.91,24.38,23.91,24.38,23.91,293908.0,0.3333333333333333
2014-12-26,24.01,24.15,24.01,24.15,24.01,387002.0,0.8333333333333334
2014-12-29,24.5,24.5,24.5,24.5,24.5,1365910.0,0.16666666666666666
2014-12-30,23.85,24.28,23.85,24.28,23.85,770520.0,0.3333333333333333
2014-12-31,24.2,24.2,24.2,24.2,24.2,1466640.0,0.5
2015-01-05,24.06,24.06,24.06,24.06,24.06,145979.0,1.0
2015-01-06,24.17,24.17,24.17,24.17,24.17,694917.0,0.6666666666666666
2015-01-07,24.1,24.1,24.1,24.1,24.1,121316.0,1.0
2015-01-08,24.25,24.6,24.25,24.6,24.25,137626.0,0.16666666666666666
2015-01-09,24.24,24.25,24.24,24.25,24.24,502028.0,0.25
2015-01-12,24.17,24.25,24.17,24.25,24.17,385165.0,0.3333333333333333
2015-01-13,24.13,24.13,24.13,24.13,24.13,334763.0,0.6666666666666666
2015-01-14,24.14,24.19,24.14,24.19,24.14,197894.0,0.5
2015-01-15,24.1,24.24,24.1,24.24,24.1,72508.3,0.3333333333333333
2015-01-16,24.06,24.08,24.06,24.08,24.06,479467.0,0.6666666666666666
2015-01-19,24.13,24.8,24.13,24.8,24.13,122180.0,0.16666666666666666
2015-01-20,24.07,24.07,24.07,24.07,24.07,692701.0,0.8333333333333334
2015-01-21,24.0,24.15,24.0,24.15,24.0,651285.0,0.16666666666666666
2015-01-22,24.0,24.0,24.0,24.0,24.0,14424.0,1.0
2015-01-23,24.11,24.14,24.11,24.14,24.11,494702.0,0.5
2015-01-26,24.08,24.13,24.08,24.13,24.08,543467.0,0.6666666666666666
2015-01-27,24.08,24.08,24.08,24.08,24.08,78876.0,0.9166666666666666
2015-01-28,24.08,24.08,24.08,24.08,24.08,327721.0,1.0
2015-01-29,24.17,24.17,24.17,24.17,24.17,38597.1,0.6666666666666666
2015-01-30,24.15,24.49,24.15,24.49,24.15,1630570.0,0.16666666666666666
2015-02-02,24.2,24.2,24.2,24.2,24.2,24200.0,0.25
2015-02-03,24.2,24.2,24.2,24.2,24.2,444177.0,0.16666666666666666
2015-02-04,24.09,24.09,24.09,24.09,24.09,21199.2,0.8333333333333334
2015-02-05,24.09,24.1,24.09,24.1,24.09,69399.2,0.75
2015-02-06,24.12,24.12,24.12,24.12,24.12,354058.0,0.6666666666666666
2015-02-09,24.0,24.08,24.0,24.08,24.0,362783.0,1.0
2015-02-10,24.1,24.1,24.1,24.1,24.1,181581.0,0.8333333333333334
2015-02-11,21.65,24.14,21.65,24.14,21.65,1036590.0,0.5833333333333334
2015-02-12,24.1,24.14,24.1,24.14,24.1,385950.0,0.6666666666666666
2015-02-13,24.1,24.16,24.1,24.16,24.1,470705.0,0.4166666666666667
2015-02-16,24.14,24.16,24.14,24.16,24.14,412512.0,0.5
2015-02-17,21.44,21.44,21.44,21.44,21.44,64320.0,1.0
2015-03-02,23.58,23.58,23.58,23.58,23.58,75456.0,0.8333333333333334
2015-03-03,24.1,24.21,24.1,24.21,24.1,634161.0,0.8333333333333334
2015-03-04,23.34,23.34,23.34,23.34,23.34,3501.0,1.0
2015-03-05,24.06,25.0,24.06,25.0,24.06,579786.0,1.0
2015-03-06,24.05,26.9,24.05,26.9,24.05,795839.0,0.3333333333333333
2015-03-09,25.0,27.0,25.0,27.0,25.0,1255920.0,0.16666666666666666
2015-03-10,24.9,26.0,24.9,26.0,24.9,730029.0,0.8333333333333334
2015-03-11,22.61,26.0,22.61,26.0,22.61,2704750.0,0.9166666666666666
2015-03-12,25.5,26.0,25.5,26.0,25.5,671982.0,1.0
2015-03-13,24.4,26.8,24.4,26.8,24.4,139289.0,0.5
2015-03-16,25.4,26.8,25.4,26.8,25.4,198798.0,0.4166666666666667
2015-03-17,26.8,26.8,26.8,26.8,26.8,2723850.0,0.3333333333333333
2015-03-18,24.5,26.7,24.5,26.7,24.5,769323.0,0.6666666666666666
2015-03-19,26.58,26.9,26.58,26.9,26.58,1333630.0,0.16666666666666666
2015-03-20,25.1,26.3,25.1,26.3,25.1,1125280.0,0.5833333333333334
2015-03-23,26.79,26.79,26.79,26.79,26.79,850964.0,0.16666666666666666
2015-03-24,26.78,26.78,26.78,26.78,26.78,295331.0,0.16666666666666666
2015-03-25,26.29,26.3,26.29,26.3,26.29,1819220.0,0.3333333333333333
2015-03-26,23.36,26.0,23.36,26.0,23.36,1601250.0,0.5
2015-03-27,23.31,25.85,23.31,25.85,23.31,591653.0,0.6666666666666666
2015-03-30,20.98,25.64,20.98,25.64,20.98,1782690.0,0.6666666666666666
2015-03-31,26.2,26.41,26.2,26.41,26.2,285293.0,0.16666666666666666
2015-04-01,25.64,26.1,25.64,26.1,25.64,333846.0,0.16666666666666666
2015-04-02,23.08,25.9,23.08,25.9,23.08,704825.0,0.5
2015-04-03,22.98,25.55,22.98,25.55,22.98,2704440.0,0.75
2015-04-07,24.5,25.58,24.5,25.58,24.5,1354780.0,0.6666666666666666
2015-04-08,25.49,25.49,25.49,25.49,25.49,1752460.0,1.0
2015-04-09,25.5,26.0,25.5,26.0,25.5,1241970.0,0.16666666666666666
2015-04-10,25.99,25.99,25.99,25.99,25.99,520059.0,0.16666666666666666
2015-04-13,24.0,25.55,24.0,25.55,24.0,1099600.0,0.8333333333333334
2015-04-14,25.0,25.65,25.0,25.65,25.0,2140880.0,0.25
2015-04-15,25.5,25.65,25.5,25.65,25.5,2097290.0,0.16666666666666666
2015-04-16,24.85,25.6,24.85,25.6,24.85,935432.0,0.6666666666666666
2015-04-17,24.5,25.5,24.5,25.5,24.5,321500.0,0.8333333333333334
2015-04-20,25.6,25.63,25.6,25.63,25.6,776783.0,0.5
2015-04-21,25.32,25.6,25.32,25.6,25.32,758033.0,0.5833333333333334
2015-04-22,25.6,25.6,25.6,25.6,25.6,440020.0,0.6666666666666666
2015-04-23,26.48,26.48,26.48,26.48,26.48,399396.0,0.16666666666666666
2015-04-24,25.48,25.49,25.48,25.49,25.48,1176960.0,1.0
2015-04-27,26.35,26.35,26.35,26.35,26.35,1110140.0,0.4166666666666667
2015-04-28,25.17,25.5,25.17,25.5,25.17,63508.6,1.0
2015-04-29,25.8,26.0,25.8,26.0,25.8,63598.8,0.8333333333333334
2015-04-30,25.5,25.88,25.5,25.88,25.5,711661.0,1.0
2015-05-04,26.34,26.35,26.34,26.35,26.34,1590760.0,1.0
2015-05-05,26.35,28.74,26.35,28.74,26.35,2584580.0,0.3333333333333333
2015-05-06,28.69,28.69,28.69,28.69,28.69,472469.0,0.3333333333333333
2015-05-07,27.4,29.1,27.4,29.1,27.4,528580.0,0.16666666666666666
2015-05-08,27.65,28.0,27.65,28.0,27.65,1305390.0,0.3333333333333333
2015-05-11,27.91,28.48,27.91,28.48,27.91,3972910.0,0.16666666666666666
2015-05-12,24.46,27.2,24.46,27.2,24.46,3972910.0,0.25
2015-05-13,27.0,27.2,27.0,27.2,27.0,350640.0,0.16666666666666666
2015-05-14,25.5,26.88,25.5,26.88,25.5,153268.0,0.16666666666666666
2015-05-15,26.68,26.68,26.68,26.68,26.68,72706.5,0.3333333333333333
2015-05-18,25.5,26.45,25.5,26.45,25.5,39821.5,0.5
2015-05-19,25.45,26.19,25.45,26.19,25.45,178426.0,0.5
2015-05-20,25.5,25.55,25.5,25.55,25.5,186723.0,1.0
2015-05-21,26.0,26.0,26.0,26.0,26.0,143038.0,0.8333333333333334
2015-05-22,26.81,26.98,26.81,26.98,26.81,1987050.0,0.3333333333333333
2015-05-25,26.5,26.5,26.5,26.5,26.5,338470.0,0.3333333333333333
2015-05-26,26.1,26.1,26.1,26.1,26.1,835667.0,0.3333333333333333
2015-05-27,27.14,27.14,27.14,27.14,27.14,960498.0,0.16666666666666666
2015-05-28,23.12,25.6,23.12,25.6,23.12,2567770.0,0.5
2015-05-29,23.8,25.5,23.8,25.5,23.8,1622500.0,0.75
2015-06-01,25.3,25.35,25.3,25.35,25.3,1374140.0,1.0
2015-06-02,22.77,25.75,22.77,25.75,22.77,3087380.0,0.8333333333333334
2015-06-03,25.5,25.5,25.5,25.5,25.5,1022940.0,1.0
2015-06-04,27.5,27.5,27.5,27.5,27.5,475943.0,0.16666666666666666
2015-06-05,26.25,26.25,26.25,26.25,26.25,590317.0,0.16666666666666666
2015-06-08,25.5,25.8,25.5,25.8,25.5,697559.0,0.25
2015-06-09,25.8,25.8,25.8,25.8,25.8,591865.0,0.16666666666666666
2015-06-11,25.5,25.7,25.5,25.7,25.5,364087.0,0.16666666666666666
2015-06-12,25.4,25.4,25.4,25.4,25.4,122703.0,0.5833333333333334
2015-06-15,22.99,25.3,22.99,25.3,22.99,842957.0,0.6666666666666666
2015-06-16,25.2,25.4,25.2,25.4,25.2,133708.0,0.5
2015-06-17,25.2,25.2,25.2,25.2,25.2,729364.0,0.75
2015-06-18,25.49,25.49,25.49,25.49,25.49,502574.0,0.16666666666666666
2015-06-19,25.35,25.45,25.35,25.45,25.35,16694.5,0.16666666666666666
2015-06-23,25.2,25.2,25.2,25.2,25.2,428400.0,0.5
2015-06-24,25.2,25.2,25.2,25.2,25.2,441000.0,0.5833333333333334
2015-06-25,25.2,25.2,25.2,25.2,25.2,403200.0,0.5
2015-06-26,25.0,25.19,25.0,25.19,25.0,427383.0,0.5
2015-06-29,25.0,25.09,25.0,25.09,25.0,794829.0,0.6666666666666666
2015-06-30,25.78,25.78,25.78,25.78,25.78,305875.0,0.3333333333333333
2015-07-02,26.5,26.5,26.5,26.5,26.5,997103.0,0.16666666666666666
2015-07-03,24.0,24.5,24.0,24.5,24.0,5287430.0,1.0
2015-07-06,22.9,25.0,22.9,25.0,22.9,6649910.0,1.0
2015-07-07,22.5,25.43,22.5,25.43,22.5,7754860.0,0.6666666666666666
2015-07-08,24.5,25.2,24.5,25.2,24.5,14036200.0,1.0
2015-07-09,25.0,25.28,25.0,25.28,25.0,21392700.0,1.0
2015-07-10,23.05,25.99,23.05,25.99,23.05,29598300.0,1.0
2015-07-13,25.3,28.4,25.3,28.4,25.3,7656220.0,0.3333333333333333
2015-07-14,25.6,28.0,25.6,28.0,25.6,9491590.0,0.5
2015-07-15,28.4,28.45,28.4,28.45,28.4,25804100.0,0.16666666666666666
2015-07-16,28.03,28.03,28.03,28.03,28.03,17478600.0,0.16666666666666666
2015-07-17,27.9,27.9,27.9,27.9,27.9,2672370.0,0.16666666666666666
2015-07-20,27.88,27.89,27.88,27.89,27.88,1792530.0,0.16666666666666666
2015-07-21,27.55,27.55,27.55,27.55,27.55,7355960.0,0.3333333333333333
2015-07-22,27.29,27.29,27.29,27.29,27.29,2509430.0,0.5
2015-07-23,24.28,27.6,24.28,27.6,24.28,1406720.0,0.16666666666666666
2015-07-24,27.5,27.5,27.5,27.5,27.5,2113210.0,0.16666666666666666
2015-07-27,24.5,24.5,24.5,24.5,24.5,10215.5,0.9166666666666666
2015-07-28,24.49,24.99,24.49,24.99,24.49,1569770.0,0.8333333333333334
2015-07-29,26.93,26.93,26.93,26.93,26.93,2825710.0,0.16666666666666666
2015-07-30,24.0,25.98,24.0,25.98,24.0,1684600.0,0.16666666666666666
2015-07-31,24.0,24.5,24.0,24.5,24.0,616786.0,1.0
2015-08-03,22.05,25.0,22.05,25.0,22.05,654200.0,0.8333333333333334
2015-08-04,25.0,25.9,25.0,25.9,25.0,125048.0,0.3333333333333333
2015-08-05,21.39,24.74,21.39,24.74,21.39,385152.0,1.0
2015-08-06,21.2,25.3,21.2,25.3,21.2,71642.9,1.0
2015-08-07,25.5,25.5,25.5,25.5,25.5,40700.0,0.5833333333333334
2015-08-10,27.0,27.0,27.0,27.0,27.0,42400.0,0.16666666666666666
2015-08-12,25.5,25.5,25.5,25.5,25.5,335098.0,0.5
2015-08-13,25.45,25.45,25.45,25.45,25.45,233951.0,0.75
2015-08-14,25.3,25.45,25.3,25.45,25.3,656625.0,0.8333333333333334
2015-08-17,22.73,26.69,22.73,26.69,22.73,774936.0,0.3333333333333333
2015-08-18,25.1,25.1,25.1,25.1,25.1,50200.0,0.8333333333333334
2015-08-19,27.49,27.49,27.49,27.49,27.49,379251.0,0.16666666666666666
2015-08-20,25.0,25.65,25.0,25.65,25.0,847123.0,0.3333333333333333
2015-08-21,25.5,25.8,25.5,25.8,25.5,230700.0,0.16666666666666666
2015-08-24,25.6,25.6,25.6,25.6,25.6,413467.0,0.16666666666666666
2015-08-25,24.0,25.0,24.0,25.0,24.0,567703.0,0.5833333333333334
2015-08-26,25.0,25.0,25.0,25.0,25.0,587500.0,0.5
2015-08-27,25.45,25.45,25.45,25.45,25.45,39992.6,0.16666666666666666
2015-08-28,24.0,24.5,24.0,24.5,24.0,656800.0,0.9166666666666666
2015-08-31,24.5,24.5,24.5,24.5,24.5,646611.0,1.0
2015-09-01,25.25,25.25,25.25,25.25,25.25,399563.0,0.16666666666666666
2015-09-02,24.7,24.7,24.7,24.7,24.7,1382.94,0.5833333333333334
2015-09-07,24.5,24.6,24.5,24.6,24.5,386224.0,0.9166666666666666
2015-09-08,24.6,24.6,24.6,24.6,24.6,649465.0,0.8333333333333334
2015-09-09,25.0,25.0,25.0,25.0,25.0,2570.69,0.16666666666666666
2015-09-10,24.0,24.9,24.0,24.9,24.0,681219.0,0.16666666666666666
2015-09-11,24.5,24.7,24.5,24.7,24.5,668097.0,0.3333333333333333
2015-09-14,24.8,24.8,24.8,24.8,24.8,414582.0,0.16666666666666666
