Date,Open,High,Low,Close,Adj Close,Volume,reward
2014/3/20,56.39,56.39,56.39,56.39,56.39,67670.0,0.8333333333333334
2014/3/21,54.97,54.97,54.97,54.97,54.97,60470.0,0.8333333333333334
2014/3/25,56.95,56.95,56.95,56.95,56.95,34170.0,0.3333333333333333
2014/3/26,56.51,56.51,56.51,56.51,56.51,56510.0,0.6666666666666666
2014/3/27,56.85,56.85,56.85,56.85,56.85,45480.0,0.6666666666666666
2014/3/28,56.86,56.86,56.86,56.86,56.86,56860.0,0.6666666666666666
2014/4/1,52.38,52.38,52.38,52.38,52.38,62850.0,1.0
2014/4/2,57.0,57.0,57.0,57.0,57.0,39900.0,0.5833333333333334
2014/4/3,53.39,53.39,53.39,53.39,53.39,74750.0,0.8333333333333334
2014/4/4,57.18,57.18,57.18,57.18,57.18,57180.0,0.5
2014/4/8,57.02,57.02,57.02,57.02,57.02,51320.0,0.5
2014/4/9,53.15,53.15,53.15,53.15,53.15,63780.0,1.0
2014/4/10,57.0,57.0,57.0,57.0,57.0,62700.0,0.5833333333333334
2014/4/11,57.26,57.26,57.26,57.26,57.26,51530.0,0.3333333333333333
2014/4/14,57.29,57.29,57.29,57.29,57.29,57290.0,0.16666666666666666
2014/4/15,57.0,57.0,57.0,57.0,57.0,5700.0,0.16666666666666666
2014/4/16,53.51,53.51,53.51,53.51,53.51,48160.0,0.5
2014/4/17,55.38,55.38,55.38,55.38,55.38,44300.0,0.16666666666666666
2014/4/18,52.0,52.0,52.0,52.0,52.0,208000.0,1.0
2014/4/21,53.0,53.0,53.0,53.0,53.0,21200.0,0.9166666666666666
2014/4/22,54.0,54.0,54.0,54.0,54.0,32400.0,0.25
2014/4/23,53.5,53.5,53.5,53.5,53.5,32100.0,0.5
2014/4/24,54.0,54.0,54.0,54.0,54.0,32400.0,0.16666666666666666
2014/4/25,53.64,53.64,53.64,53.64,53.64,59000.0,0.16666666666666666
2014/4/28,53.0,53.0,53.0,53.0,53.0,37100.0,0.6666666666666666
2014/4/29,53.48,53.48,53.48,53.48,53.48,117650.0,0.16666666666666666
2014/4/30,53.15,53.15,53.15,53.15,53.15,63780.0,0.5
2014/5/5,53.32,53.32,53.32,53.32,53.32,90640.0,0.3333333333333333
2014/5/6,52.83,52.83,52.83,52.83,52.83,64450.0,0.8333333333333334
2014/5/7,52.56,52.56,52.56,52.56,52.56,226000.0,1.0
2014/5/8,53.03,53.03,53.03,53.03,53.03,127280.0,0.8333333333333334
2014/5/9,53.17,53.17,53.17,53.17,53.17,95700.0,0.6666666666666666
2014/5/12,53.5,53.5,53.5,53.5,53.5,128400.0,0.3333333333333333
2014/5/13,53.5,53.5,53.5,53.5,53.5,48150.0,0.25
2014/5/14,52.6,52.6,52.6,52.6,52.6,47340.0,1.0
2014/5/15,53.5,53.5,53.5,53.5,53.5,101650.0,0.25
2014/5/16,52.79,52.79,52.79,52.79,52.79,73900.0,1.0
2014/5/19,53.34,53.34,53.34,53.34,53.34,231773.0,0.8333333333333334
2014/5/20,53.36,53.36,53.36,53.36,53.36,30308.0,0.5833333333333334
2014/5/21,53.36,53.36,53.36,53.36,53.36,122730.0,0.5
2014/5/22,53.5,53.5,53.5,53.5,53.5,53500.0,0.25
2014/5/23,53.5,53.5,53.5,53.5,53.5,251430.0,0.16666666666666666
2014/5/26,52.99,52.99,52.99,52.99,52.99,1662980.0,0.8333333333333334
2014/5/27,52.0,52.0,52.0,52.0,52.0,104000.0,1.0
2014/5/28,53.26,53.26,53.26,53.26,53.26,500948.0,0.6666666666666666
2014/5/29,53.1,53.1,53.1,53.1,53.1,170250.0,0.8333333333333334
2014/5/30,53.0,53.0,53.0,53.0,53.0,166844.0,1.0
2014/6/3,53.47,53.47,53.47,53.47,53.47,147210.0,0.5
2014/6/4,53.8,53.8,53.8,53.8,53.8,10760.0,0.16666666666666666
2014/6/5,53.3,53.3,53.3,53.3,53.3,87950.0,1.0
2014/6/6,53.32,53.32,53.32,53.32,53.32,865302.0,1.0
2014/6/9,53.45,53.45,53.45,53.45,53.45,1954950.0,0.6666666666666666
2014/6/10,53.7,53.7,53.7,53.7,53.7,21480.0,0.16666666666666666
2014/6/11,53.47,53.47,53.47,53.47,53.47,1120250.0,0.5
2014/6/12,53.5,53.5,53.5,53.5,53.5,1347370.0,0.3333333333333333
2014/6/13,53.33,53.33,53.33,53.33,53.33,1741660.0,1.0
2014/6/16,53.36,53.36,53.36,53.36,53.36,1022130.0,0.9166666666666666
2014/6/17,53.36,53.36,53.36,53.36,53.36,439612.0,1.0
2014/6/18,53.82,53.82,53.82,53.82,53.82,1667380.0,0.3333333333333333
2014/6/19,53.46,53.46,53.46,53.46,53.46,1141230.0,0.8333333333333334
2014/6/20,53.4,53.4,53.4,53.4,53.4,7476.0,1.0
2014/6/23,53.52,53.52,53.52,53.52,53.52,1098730.0,1.0
2014/6/24,53.54,53.54,53.54,53.54,53.54,1657290.0,1.0
2014/6/25,54.72,54.72,54.72,54.72,54.72,2486770.0,1.0
2014/6/26,56.87,56.87,56.87,56.87,56.87,5754370.0,1.0
2014/6/27,66.48,66.48,66.48,66.48,66.48,1237640.0,0.6666666666666666
2014/6/30,62.45,62.45,62.45,62.45,62.45,313558.0,1.0
2014/7/1,66.15,66.15,66.15,66.15,66.15,2486410.0,1.0
2014/7/2,67.12,67.12,67.12,67.12,67.12,1876440.0,0.8333333333333334
2014/7/3,66.77,66.77,66.77,66.77,66.77,4417460.0,1.0
2014/7/4,68.18,68.18,68.18,68.18,68.18,1408290.0,1.0
2014/7/7,68.23,68.23,68.23,68.23,68.23,803651.0,1.0
2014/7/8,68.99,68.99,68.99,68.99,68.99,3089700.0,1.0
2014/7/9,69.45,69.45,69.45,69.45,69.45,1825610.0,1.0
2014/7/10,74.07,74.07,74.07,74.07,74.07,3763960.0,0.6666666666666666
2014/7/11,74.04,74.04,74.04,74.04,74.04,3756600.0,0.6666666666666666
2014/7/14,76.71,76.71,76.71,76.71,76.71,611042.0,0.3333333333333333
2014/7/15,76.11,76.11,76.11,76.11,76.11,426970.0,0.3333333333333333
2014/7/16,77.0,77.0,77.0,77.0,77.0,35805.0,0.16666666666666666
2014/7/21,73.0,73.0,73.0,73.0,73.0,21900.0,0.3333333333333333
2014/7/22,72.5,72.5,72.5,72.5,72.5,14500.0,0.3333333333333333
2014/7/23,72.0,72.0,72.0,72.0,72.0,144000.0,0.3333333333333333
2014/7/25,74.9,74.9,74.9,74.9,74.9,599200.0,0.16666666666666666
2014/7/29,60.0,60.0,60.0,60.0,60.0,90000.0,0.16666666666666666
2014/7/30,58.0,58.0,58.0,58.0,58.0,116000.0,0.4166666666666667
2014/8/6,58.1,58.1,58.1,58.1,58.1,23240.0,0.16666666666666666
2014/8/8,58.0,58.0,58.0,58.0,58.0,34800.0,0.16666666666666666
2014/8/11,57.0,57.0,57.0,57.0,57.0,17100.0,0.25
2014/8/13,57.0,57.0,57.0,57.0,57.0,11400.0,0.16666666666666666
2014/8/19,55.0,55.0,55.0,55.0,55.0,214665.0,0.16666666666666666
2014/8/21,48.0,48.0,48.0,48.0,48.0,336000.0,1.0
2014/8/26,54.6,54.6,54.6,54.6,54.6,92820.0,0.16666666666666666
2014/8/29,53.0,53.0,53.0,53.0,53.0,26500.0,0.8333333333333334
2014/9/2,53.5,53.5,53.5,53.5,53.5,24075.0,0.4166666666666667
2014/9/5,53.0,53.0,53.0,53.0,53.0,53000.0,0.75
2014/9/9,53.0,53.0,53.0,53.0,53.0,31800.0,0.6666666666666666
2014/9/11,53.5,53.5,53.5,53.5,53.5,21400.0,0.3333333333333333
2014/9/12,53.6,53.6,53.6,53.6,53.6,32160.0,0.16666666666666666
2014/9/15,50.0,50.0,50.0,50.0,50.0,5000.0,1.0
2014/9/16,53.4,53.4,53.4,53.4,53.4,32040.0,0.16666666666666666
2014/9/18,51.0,51.0,51.0,51.0,51.0,510000.0,0.6666666666666666
2014/9/24,52.0,52.0,52.0,52.0,52.0,10400.0,0.4166666666666667
2014/9/26,51.0,51.0,51.0,51.0,51.0,510000.0,0.75
2014/9/30,51.0,51.0,51.0,51.0,51.0,186150.0,0.8333333333333334
2014/10/9,52.5,52.5,52.5,52.5,52.5,26250.0,0.3333333333333333
2014/10/14,44.5,44.5,44.5,44.5,44.5,77324.6,1.0
2014/10/15,52.0,52.0,52.0,52.0,52.0,52000.0,0.9166666666666666
2014/10/17,52.1,52.1,52.1,52.1,52.1,78150.0,0.6666666666666666
2014/10/22,52.5,52.5,52.5,52.5,52.5,31500.0,0.25
2014/10/23,52.5,52.5,52.5,52.5,52.5,2625.0,0.16666666666666666
2014/10/24,52.0,52.0,52.0,52.0,52.0,26000.0,0.5
2014/10/28,52.12,52.12,52.12,52.12,52.12,67760.0,0.3333333333333333
2014/10/29,50.0,50.0,50.0,50.0,50.0,450000.0,1.0
2014/10/30,51.0,51.0,51.0,51.0,51.0,51000.0,0.9166666666666666
2014/11/3,51.0,51.0,51.0,51.0,51.0,35700.0,1.0
2014/11/17,52.05,52.05,52.05,52.05,52.05,197800.0,0.6666666666666666
2014/11/18,53.0,53.0,53.0,53.0,53.0,53000.0,0.16666666666666666
2014/11/20,52.0,52.0,52.0,52.0,52.0,192400.0,0.9166666666666666
2014/11/21,52.3,52.3,52.3,52.3,52.3,26150.0,0.8333333333333334
2014/11/25,52.0,52.0,52.0,52.0,52.0,52000.0,1.0
2014/11/27,52.5,52.5,52.5,52.5,52.5,26250.0,0.5833333333333334
2014/11/28,52.4,52.4,52.4,52.4,52.4,104800.0,0.8333333333333334
2014/12/1,52.5,52.5,52.5,52.5,52.5,31500.0,0.75
2014/12/3,52.93,52.93,52.93,52.93,52.93,79400.0,0.3333333333333333
2014/12/5,53.0,53.0,53.0,53.0,53.0,185500.0,0.16666666666666666
2014/12/8,52.35,52.35,52.35,52.35,52.35,560100.0,0.6666666666666666
2014/12/9,52.5,52.5,52.5,52.5,52.5,15750.0,0.5833333333333334
2014/12/10,52.8,52.8,52.8,52.8,52.8,42240.0,0.3333333333333333
2014/12/11,52.12,52.12,52.12,52.12,52.12,67750.0,1.0
2014/12/12,52.29,52.29,52.29,52.29,52.29,109800.0,1.0
2014/12/15,52.5,52.5,52.5,52.5,52.5,15750.0,0.75
2014/12/16,52.89,52.89,52.89,52.89,52.89,95200.0,0.5
2014/12/17,52.5,52.5,52.5,52.5,52.5,94500.0,0.8333333333333334
2014/12/18,52.31,52.31,52.31,52.31,52.31,141250.0,1.0
2014/12/19,52.93,52.93,52.93,52.93,52.93,79400.0,0.8333333333333334
2014/12/22,52.8,52.8,52.8,52.8,52.8,26400.0,1.0
2014/12/23,53.0,53.0,53.0,53.0,53.0,95400.0,0.9166666666666666
2014/12/24,53.0,53.0,53.0,53.0,53.0,63600.0,1.0
2014/12/26,53.53,53.53,53.53,53.53,53.53,64240.0,0.5
2014/12/29,53.43,53.43,53.43,53.43,53.43,112200.0,0.8333333333333334
2014/12/30,53.45,53.45,53.45,53.45,53.45,235200.0,0.6666666666666666
2014/12/31,54.19,54.19,54.19,54.19,54.19,168000.0,0.16666666666666666
2015/1/6,54.0,54.0,54.0,54.0,54.0,54000.0,0.16666666666666666
2015/1/7,53.02,53.02,53.02,53.02,53.02,275700.0,0.6666666666666666
2015/1/8,53.5,53.5,53.5,53.5,53.5,107000.0,0.5833333333333334
2015/1/9,52.43,52.43,52.43,52.43,52.43,183500.0,1.0
2015/1/12,53.5,53.5,53.5,53.5,53.5,80250.0,0.8333333333333334
2015/1/13,53.0,53.0,53.0,53.0,53.0,53000.0,0.8333333333333334
2015/1/15,55.0,55.0,55.0,55.0,55.0,33000.0,0.16666666666666666
2015/1/16,53.82,53.82,53.82,53.82,53.82,242200.0,0.6666666666666666
2015/1/19,54.0,54.0,54.0,54.0,54.0,54000.0,0.3333333333333333
2015/1/20,53.96,53.96,53.96,53.96,53.96,134900.0,0.3333333333333333
2015/1/21,51.0,51.0,51.0,51.0,51.0,255000.0,1.0
2015/1/22,53.15,53.15,53.15,53.15,53.15,345475.0,0.5
2015/1/23,54.56,54.56,54.56,54.56,54.56,87290.0,0.16666666666666666
2015/1/26,53.59,53.59,53.59,53.59,53.59,58950.0,0.5
2015/1/27,53.0,53.0,53.0,53.0,53.0,212000.0,0.75
2015/1/29,53.0,53.0,53.0,53.0,53.0,53000.0,0.8333333333333334
2015/1/30,53.0,53.0,53.0,53.0,53.0,26500.0,0.9166666666666666
2015/2/2,54.0,54.0,54.0,54.0,54.0,16200.0,0.4166666666666667
2015/2/3,54.5,54.5,54.5,54.5,54.5,21800.0,0.16666666666666666
2015/2/4,53.0,53.0,53.0,53.0,53.0,53000.0,0.8333333333333334
2015/2/5,54.0,54.0,54.0,54.0,54.0,43200.0,0.16666666666666666
2015/2/6,53.92,53.92,53.92,53.92,53.92,70100.0,0.16666666666666666
2015/2/9,53.07,53.07,53.07,53.07,53.07,111450.0,0.5
2015/2/10,52.04,52.04,52.04,52.04,52.04,379900.0,0.5
2015/2/12,53.1,53.1,53.1,53.1,53.1,212400.0,0.3333333333333333
2015/2/13,53.13,53.13,53.13,53.13,53.13,1184370.0,0.16666666666666666
2015/2/16,51.0,51.0,51.0,51.0,51.0,51000.0,1.0
2015/2/25,51.55,51.55,51.55,51.55,51.55,105675.0,0.8333333333333334
2015/3/2,52.0,52.0,52.0,52.0,52.0,88400.0,0.6666666666666666
2015/3/3,51.5,51.5,51.5,51.5,51.5,51500.0,1.0
2015/3/5,52.5,52.5,52.5,52.5,52.5,372750.0,0.5
2015/3/6,54.5,54.5,54.5,54.5,54.5,98100.0,0.25
2015/3/9,54.5,54.5,54.5,54.5,54.5,5450.0,0.16666666666666666
2015/3/10,51.88,51.88,51.88,51.88,51.88,274950.0,0.5
2015/3/11,51.99,51.99,51.99,51.99,51.99,462700.0,0.3333333333333333
2015/3/12,51.16,51.16,51.16,51.16,51.16,259892.0,0.6666666666666666
2015/3/13,50.92,50.92,50.92,50.92,50.92,132400.0,1.0
2015/3/17,52.0,52.0,52.0,52.0,52.0,290160.0,0.25
2015/3/18,51.5,51.5,51.5,51.5,51.5,515000.0,0.5
2015/3/19,51.04,51.04,51.04,51.04,51.04,282230.0,0.8333333333333334
2015/3/20,52.0,52.0,52.0,52.0,52.0,133120.0,0.16666666666666666
2015/3/23,51.52,51.52,51.52,51.52,51.52,216400.0,0.16666666666666666
2015/3/24,51.12,51.12,51.12,51.12,51.12,801510.0,0.16666666666666666
2015/3/25,51.09,51.09,51.09,51.09,51.09,168756.0,0.16666666666666666
2015/3/27,50.26,50.26,50.26,50.26,50.26,452296.0,0.6666666666666666
2015/3/30,50.0,50.0,50.0,50.0,50.0,90000.0,0.9166666666666666
2015/3/31,50.0,50.0,50.0,50.0,50.0,220000.0,1.0
2015/4/1,50.45,50.45,50.45,50.45,50.45,457038.0,0.8333333333333334
2015/4/2,51.0,51.0,51.0,51.0,51.0,306000.0,0.6666666666666666
2015/4/3,51.0,51.0,51.0,51.0,51.0,55182.0,0.75
2015/4/7,51.0,51.0,51.0,51.0,51.0,255000.0,0.6666666666666666
2015/4/8,50.39,50.39,50.39,50.39,50.39,806300.0,1.0
2015/4/9,52.0,52.0,52.0,52.0,52.0,52000.0,0.25
2015/4/10,52.0,52.0,52.0,52.0,52.0,25480.0,0.16666666666666666
2015/4/13,51.14,51.14,51.14,51.14,51.14,449101.0,0.16666666666666666
2015/4/14,50.9,50.9,50.9,50.9,50.9,152700.0,0.6666666666666666
2015/4/15,50.71,50.71,50.71,50.71,50.71,423435.0,0.8333333333333334
2015/4/16,50.8,50.8,50.8,50.8,50.8,162560.0,0.8333333333333334
2015/4/17,51.0,51.0,51.0,51.0,51.0,132600.0,0.4166666666666667
2015/4/20,51.0,51.0,51.0,51.0,51.0,510.0,0.3333333333333333
2015/4/21,51.58,51.58,51.58,51.58,51.58,248449.0,0.16666666666666666
2015/4/22,50.0,50.0,50.0,50.0,50.0,26950.0,1.0
2015/4/23,50.83,50.83,50.83,50.83,50.83,248775.0,0.16666666666666666
2015/4/24,50.28,50.28,50.28,50.28,50.28,629590.0,0.6666666666666666
2015/4/27,50.7,50.7,50.7,50.7,50.7,273604.0,0.16666666666666666
2015/4/28,50.59,50.59,50.59,50.59,50.59,1104800.0,0.16666666666666666
2015/4/30,50.45,50.45,50.45,50.45,50.45,343141.0,0.3333333333333333
2015/5/4,50.17,50.17,50.17,50.17,50.17,838059.0,0.5
2015/5/5,50.11,50.11,50.11,50.11,50.11,90200.0,0.6666666666666666
2015/5/6,50.46,50.46,50.46,50.46,50.46,131442.0,0.16666666666666666
2015/5/7,49.95,49.95,49.95,49.95,49.95,146746.0,0.5
2015/5/8,50.2,50.2,50.2,50.2,50.2,78312.0,0.16666666666666666
2015/5/11,50.15,50.15,50.15,50.15,50.15,794132.0,0.16666666666666666
2015/5/12,47.83,47.83,47.83,47.83,47.83,267840.0,0.6666666666666666
2015/5/13,48.6,48.6,48.6,48.6,48.6,243000.0,0.16666666666666666
2015/5/14,47.68,47.68,47.68,47.68,47.68,382174.0,0.5
2015/5/15,48.1,48.1,48.1,48.1,48.1,997931.0,0.3333333333333333
2015/5/18,48.35,48.35,48.35,48.35,48.35,455772.0,0.16666666666666666
2015/5/19,45.8,45.8,45.8,45.8,45.8,187780.0,1.0
2015/5/20,47.35,47.35,47.35,47.35,47.35,791386.0,0.5
2015/5/21,46.98,46.98,46.98,46.98,46.98,535209.0,0.6666666666666666
2015/5/22,47.39,47.39,47.39,47.39,47.39,560624.0,0.3333333333333333
2015/5/25,46.57,46.57,46.57,46.57,46.57,1011330.0,1.0
2015/5/26,47.76,47.76,47.76,47.76,47.76,1209080.0,0.16666666666666666
2015/5/27,47.22,47.22,47.22,47.22,47.22,2188940.0,0.16666666666666666
2015/5/28,46.87,46.87,46.87,46.87,46.87,598749.0,0.3333333333333333
2015/5/29,46.76,46.76,46.76,46.76,46.76,2632410.0,0.5
2015/6/1,46.79,46.79,46.79,46.79,46.79,2027610.0,0.3333333333333333
2015/6/2,46.55,46.55,46.55,46.55,46.55,781896.0,0.3333333333333333
2015/6/3,46.88,46.88,46.88,46.88,46.88,849241.0,0.16666666666666666
2015/6/4,46.36,46.36,46.36,46.36,46.36,3201660.0,0.5
2015/6/5,46.39,46.39,46.39,46.39,46.39,2293520.0,0.3333333333333333
2015/6/8,45.87,45.87,45.87,45.87,45.87,1669510.0,0.3333333333333333
2015/6/9,46.51,46.51,46.51,46.51,46.51,2790980.0,0.16666666666666666
2015/6/10,44.16,44.16,44.16,44.16,44.16,3196180.0,0.3333333333333333
2015/6/11,43.39,43.39,43.39,43.39,43.39,2616190.0,0.3333333333333333
2015/6/12,41.66,41.66,41.66,41.66,41.66,2367630.0,0.3333333333333333
2015/6/15,41.01,41.01,41.01,41.01,41.01,1793680.0,0.5
2015/6/16,40.0,40.0,40.0,40.0,40.0,38040.0,0.8333333333333334
2015/6/17,45.9,45.9,45.9,45.9,45.9,329105.0,0.16666666666666666
2015/6/18,41.22,41.22,41.22,41.22,41.22,678134.0,0.16666666666666666
2015/6/19,40.39,40.39,40.39,40.39,40.39,396840.0,0.5
2015/6/25,38.83,38.83,38.83,38.83,38.83,774473.0,0.8333333333333334
2015/6/26,40.66,40.66,40.66,40.66,40.66,447250.0,0.5833333333333334
2015/6/29,40.66,40.66,40.66,40.66,40.66,1151530.0,0.6666666666666666
2015/7/3,38.9,38.9,38.9,38.9,38.9,44812.8,0.8333333333333334
2015/7/8,35.0,35.0,35.0,35.0,35.0,35000.0,1.0
2015/7/16,42.0,42.0,42.0,42.0,42.0,966.0,0.3333333333333333
2015/7/21,42.0,42.0,42.0,42.0,42.0,4200.0,0.25
2015/7/23,41.91,41.91,41.91,41.91,41.91,3814.0,0.5
2015/7/31,42.0,42.0,42.0,42.0,42.0,2940.0,0.4166666666666667
2015/8/4,41.73,41.73,41.73,41.73,41.73,4590.0,0.8333333333333334
2015/8/10,41.88,41.88,41.88,41.88,41.88,3559.5,0.8333333333333334
2015/8/14,41.68,41.68,41.68,41.68,41.68,4585.0,1.0
2015/8/19,50.0,50.0,50.0,50.0,50.0,50.0,0.4166666666666667
2015/8/20,42.0,42.0,42.0,42.0,42.0,4620.0,1.0
2015/8/24,50.0,50.0,50.0,50.0,50.0,50.0,0.3333333333333333
2015/8/25,60.0,60.0,60.0,60.0,60.0,60.0,0.16666666666666666
2015/8/27,49.14,49.14,49.14,49.14,49.14,1032.0,0.16666666666666666
2015/9/9,45.76,45.76,45.76,45.76,45.76,393500.0,0.3333333333333333
2015/9/10,45.0,45.0,45.0,45.0,45.0,4500.0,0.3333333333333333
2015/9/14,46.5,46.5,46.5,46.5,46.5,395250.0,0.16666666666666666
2015/9/21,43.0,43.0,43.0,43.0,43.0,5160.0,0.5833333333333334
2015/9/28,39.4,39.4,39.4,39.4,39.4,7940.0,1.0
2015/10/9,41.09,41.09,41.09,41.09,41.09,5958.0,0.8333333333333334
2015/10/14,43.0,43.0,43.0,43.0,43.0,4300.0,0.5833333333333334
2015/10/22,45.35,45.35,45.35,45.35,45.35,4320.0,0.16666666666666666
2015/10/30,45.0,45.0,45.0,45.0,45.0,4500.0,0.16666666666666666
2015/11/5,43.0,43.0,43.0,43.0,43.0,5160.0,0.16666666666666666
2015/11/6,41.0,41.0,41.0,41.0,41.0,20500.0,0.5
2015/11/9,40.0,40.0,40.0,40.0,40.0,20000.0,0.5833333333333334
2015/11/19,42.0,42.0,42.0,42.0,42.0,4200.0,0.16666666666666666
2015/11/26,41.5,41.5,41.5,41.5,41.5,6225.0,0.16666666666666666
2015/11/27,33.6,33.6,33.6,33.6,33.6,99120.0,0.75
2015/12/2,40.0,40.0,40.0,40.0,40.0,4800.0,0.16666666666666666
2015/12/7,33.6,33.6,33.6,33.6,33.6,8400.0,0.8333333333333334
2015/12/8,39.0,39.0,39.0,39.0,39.0,5850.0,0.16666666666666666
2015/12/16,38.83,38.83,38.83,38.83,38.83,69900.0,0.16666666666666666
2015/12/17,30.0,30.0,30.0,30.0,30.0,45000.0,1.0
2015/12/21,35.0,35.0,35.0,35.0,35.0,5250.0,1.0
2015/12/22,35.5,35.5,35.5,35.5,35.5,14200.0,1.0
2015/12/24,37.39,37.39,37.39,37.39,37.39,25913.0,0.8333333333333334
2015/12/28,37.0,37.0,37.0,37.0,37.0,199800.0,1.0
2015/12/30,37.8,37.8,37.8,37.8,37.8,109620.0,0.8333333333333334
2015/12/31,40.52,40.52,40.52,40.52,40.52,7820.0,0.6666666666666666
2016/1/5,44.7,44.7,44.7,44.7,44.7,263730.0,0.3333333333333333
2016/1/7,53.6,53.6,53.6,53.6,53.6,53.6,0.16666666666666666
2016/1/14,43.69,43.69,43.69,43.69,43.69,1354.3,0.16666666666666666
2016/1/15,35.0,35.0,35.0,35.0,35.0,10500.0,0.8333333333333334
2016/1/18,37.74,37.74,37.74,37.74,37.74,43400.0,0.6666666666666666
2016/1/21,40.47,40.47,40.47,40.47,40.47,4654.5,0.3333333333333333
2016/1/25,32.4,32.4,32.4,32.4,32.4,140940.0,1.0
2016/1/26,38.9,38.9,38.9,38.9,38.9,3890.0,0.6666666666666666
2016/2/1,41.01,41.01,41.01,41.01,41.01,4511.0,0.3333333333333333
2016/2/5,32.8,32.8,32.8,32.8,32.8,55760.0,1.0
2016/2/15,39.0,39.0,39.0,39.0,39.0,3939.4,0.3333333333333333
2016/2/17,46.7,46.7,46.7,46.7,46.7,46.7,0.16666666666666666
2016/2/19,37.4,37.4,37.4,37.4,37.4,187000.0,0.5
2016/2/22,37.4,37.4,37.4,37.4,37.4,187000.0,0.4166666666666667
2016/2/25,37.4,37.4,37.4,37.4,37.4,37400.0,0.5
2016/2/26,33.65,33.65,33.65,33.65,33.65,269200.0,0.6666666666666666
2016/2/29,38.0,38.0,38.0,38.0,38.0,15200.0,0.5
2016/3/1,33.29,33.29,33.29,33.29,33.29,217692.0,0.8333333333333334
2016/3/2,32.56,32.56,32.56,32.56,32.56,293000.0,1.0
