Date,Open,High,Low,Close,Adj Close,Volume,reward
2014-11-14,38.88,38.88,38.88,38.88,38.88,16224.5,0.6666666666666666
2014-11-17,45.0,45.0,45.0,45.0,45.0,256929.0,0.3333333333333333
2014-11-18,45.6,45.6,45.6,45.6,45.6,106108.0,0.16666666666666666
2014-11-19,35.0,35.0,35.0,35.0,35.0,4252.5,0.8333333333333334
2014-11-20,37.4,37.4,37.4,37.4,37.4,37.4,0.6666666666666666
2014-11-21,40.99,40.99,40.99,40.99,40.99,122608.0,0.16666666666666666
2014-11-24,37.03,37.03,37.03,37.03,37.03,1024130.0,0.8333333333333334
2014-11-25,34.1,34.1,34.1,34.1,34.1,68.2,1.0
2014-11-26,37.51,37.51,37.51,37.51,37.51,112.53,1.0
2014-11-27,39.9,39.9,39.9,39.9,39.9,1128640.0,0.5
2014-11-28,40.5,40.5,40.5,40.5,40.5,207416.0,0.5
2014-12-01,45.0,45.0,45.0,45.0,45.0,45643.0,0.16666666666666666
2014-12-02,39.0,39.0,39.0,39.0,39.0,325488.0,0.5
2014-12-03,38.0,38.0,38.0,38.0,38.0,38067.8,0.8333333333333334
2014-12-05,37.3,37.3,37.3,37.3,37.3,74.6,1.0
2014-12-08,40.55,40.55,40.55,40.55,40.55,10097.4,0.16666666666666666
2014-12-09,38.5,38.5,38.5,38.5,38.5,62071.0,0.8333333333333334
2014-12-10,40.0,40.0,40.0,40.0,40.0,42471.4,0.3333333333333333
2014-12-11,40.0,40.0,40.0,40.0,40.0,329336.0,0.25
2014-12-12,39.6,39.6,39.6,39.6,39.6,369478.0,0.5
2014-12-15,39.99,39.99,39.99,39.99,39.99,35023.6,0.3333333333333333
2014-12-16,34.0,34.0,34.0,34.0,34.0,383057.0,1.0
2014-12-17,40.0,40.0,40.0,40.0,40.0,655177.0,0.16666666666666666
2014-12-18,36.0,36.0,36.0,36.0,36.0,300267.0,0.8333333333333334
2014-12-19,37.5,37.5,37.5,37.5,37.5,404014.0,0.5
2014-12-22,37.0,37.0,37.0,37.0,37.0,932720.0,0.75
2014-12-23,37.0,37.0,37.0,37.0,37.0,560351.0,0.8333333333333334
2014-12-24,37.74,37.74,37.74,37.74,37.74,1009580.0,0.6666666666666666
2014-12-25,35.0,35.0,35.0,35.0,35.0,790011.0,1.0
2014-12-26,40.94,40.94,40.94,40.94,40.94,331622.0,0.3333333333333333
2014-12-29,50.0,50.0,50.0,50.0,50.0,141.09,0.16666666666666666
2014-12-30,37.2,37.2,37.2,37.2,37.2,68950.0,0.6666666666666666
2014-12-31,40.68,40.68,40.68,40.68,40.68,48775.3,0.5
2015-01-05,36.63,36.63,36.63,36.63,36.63,796328.0,0.8333333333333334
2015-01-06,40.28,40.28,40.28,40.28,40.28,981657.0,0.6666666666666666
2015-01-07,35.0,35.0,35.0,35.0,35.0,344131.0,1.0
2015-01-08,41.0,41.0,41.0,41.0,41.0,99210.0,0.5
2015-01-09,44.0,44.0,44.0,44.0,44.0,153413.0,0.3333333333333333
2015-01-12,48.39,48.39,48.39,48.39,48.39,16890.0,0.16666666666666666
2015-01-13,39.95,39.95,39.95,39.95,39.95,304436.0,0.25
2015-01-14,38.2,38.2,38.2,38.2,38.2,171789.0,0.8333333333333334
2015-01-15,37.5,37.5,37.5,37.5,37.5,10694.5,1.0
2015-01-16,38.81,38.81,38.81,38.81,38.81,714413.0,1.0
2015-01-19,39.1,39.1,39.1,39.1,39.1,2161.48,1.0
2015-01-20,39.95,39.95,39.95,39.95,39.95,303124.0,1.0
2015-01-21,40.0,40.0,40.0,40.0,40.0,145738.0,0.8333333333333334
2015-01-22,40.0,40.0,40.0,40.0,40.0,281574.0,0.9166666666666666
2015-01-23,40.0,40.0,40.0,40.0,40.0,525260.0,1.0
2015-01-26,41.5,41.5,41.5,41.5,41.5,491962.0,1.0
2015-01-27,50.0,50.0,50.0,50.0,50.0,23459.0,0.16666666666666666
2015-01-28,43.5,43.5,43.5,43.5,43.5,433738.0,0.25
2015-01-29,43.0,43.0,43.0,43.0,43.0,741834.0,0.3333333333333333
2015-01-30,42.0,42.0,42.0,42.0,42.0,195250.0,0.5
2015-02-02,41.7,41.7,41.7,41.7,41.7,162521.0,0.8333333333333334
2015-02-03,43.5,43.5,43.5,43.5,43.5,789977.0,0.16666666666666666
2015-02-04,36.0,36.0,36.0,36.0,36.0,64591.6,1.0
2015-02-05,42.0,42.0,42.0,42.0,42.0,1122470.0,0.4166666666666667
2015-02-06,42.0,42.0,42.0,42.0,42.0,778125.0,0.3333333333333333
2015-02-09,42.0,42.0,42.0,42.0,42.0,457031.0,0.25
2015-02-10,42.0,42.0,42.0,42.0,42.0,162448.0,0.16666666666666666
2015-02-11,41.95,41.95,41.95,41.95,41.95,131645.0,0.4166666666666667
2015-02-12,41.95,41.95,41.95,41.95,41.95,226145.0,0.3333333333333333
2015-02-13,41.9,41.9,41.9,41.9,41.9,72787.0,0.3333333333333333
2015-02-16,41.0,41.0,41.0,41.0,41.0,904.5,0.8333333333333334
2015-02-17,39.5,39.5,39.5,39.5,39.5,149425.0,1.0
2015-02-25,46.09,46.09,46.09,46.09,46.09,46.09,0.16666666666666666
2015-02-26,41.6,41.6,41.6,41.6,41.6,58140.0,1.0
2015-02-27,41.66,41.66,41.66,41.66,41.66,38513.6,0.8333333333333334
2015-03-02,41.65,41.65,41.65,41.65,41.65,41.65,1.0
2015-03-03,44.99,44.99,44.99,44.99,44.99,164.99,0.16666666666666666
2015-03-04,41.8,41.8,41.8,41.8,41.8,618389.0,0.75
2015-03-05,42.03,42.03,42.03,42.03,42.03,1260160.0,0.6666666666666666
2015-03-06,41.8,41.8,41.8,41.8,41.8,657714.0,0.8333333333333334
2015-03-09,43.0,43.0,43.0,43.0,43.0,24522.0,0.8333333333333334
2015-03-10,40.0,40.0,40.0,40.0,40.0,1095380.0,1.0
2015-03-11,44.0,44.0,44.0,44.0,44.0,1212240.0,0.6666666666666666
2015-03-12,44.9,44.9,44.9,44.9,44.9,1031840.0,0.5
2015-03-13,45.0,45.0,45.0,45.0,45.0,298181.0,0.3333333333333333
2015-03-16,48.3,48.3,48.3,48.3,48.3,1129340.0,0.16666666666666666
2015-03-17,43.5,43.5,43.5,43.5,43.5,457604.0,0.25
2015-03-18,43.0,43.0,43.0,43.0,43.0,386506.0,0.3333333333333333
2015-03-19,38.5,38.5,38.5,38.5,38.5,35203.0,1.0
2015-03-20,43.5,43.5,43.5,43.5,43.5,45223.8,0.16666666666666666
2015-03-23,42.6,42.6,42.6,42.6,42.6,69502.5,0.16666666666666666
2015-03-24,42.5,42.5,42.5,42.5,42.5,151310.0,0.3333333333333333
2015-03-25,41.0,41.0,41.0,41.0,41.0,82100.0,0.75
2015-03-26,42.0,42.0,42.0,42.0,42.0,136979.0,0.5
2015-03-27,40.0,40.0,40.0,40.0,40.0,6000.0,0.9166666666666666
2015-03-30,41.0,41.0,41.0,41.0,41.0,294752.0,0.8333333333333334
2015-03-31,43.5,43.5,43.5,43.5,43.5,63801.4,0.6666666666666666
2015-04-01,43.56,43.56,43.56,43.56,43.56,177391.0,0.6666666666666666
2015-04-02,40.0,40.0,40.0,40.0,40.0,74443.0,1.0
2015-04-03,46.0,46.0,46.0,46.0,46.0,387845.0,0.3333333333333333
2015-04-07,42.9,42.9,42.9,42.9,42.9,328532.0,0.5
2015-04-08,57.22,57.22,57.22,57.22,57.22,525.42,0.16666666666666666
2015-04-09,44.0,44.0,44.0,44.0,44.0,1088960.0,0.3333333333333333
2015-04-10,41.6,41.6,41.6,41.6,41.6,294676.0,0.5833333333333334
2015-04-13,41.5,41.5,41.5,41.5,41.5,321044.0,0.8333333333333334
2015-04-14,41.6,41.6,41.6,41.6,41.6,529531.0,0.8333333333333334
2015-04-15,41.99,41.99,41.99,41.99,41.99,211230.0,0.8333333333333334
2015-04-16,50.0,50.0,50.0,50.0,50.0,84214.8,0.16666666666666666
2015-04-17,41.0,41.0,41.0,41.0,41.0,361261.0,1.0
2015-04-20,42.0,42.0,42.0,42.0,42.0,116962.0,0.9166666666666666
2015-04-21,45.0,45.0,45.0,45.0,45.0,4866.0,0.16666666666666666
2015-04-22,43.2,43.2,43.2,43.2,43.2,43338.2,0.5
2015-04-23,43.5,43.5,43.5,43.5,43.5,702307.0,0.3333333333333333
2015-04-24,42.7,42.7,42.7,42.7,42.7,1005140.0,0.5
2015-04-27,42.0,42.0,42.0,42.0,42.0,240795.0,0.5
2015-04-28,43.0,43.0,43.0,43.0,43.0,993387.0,0.3333333333333333
2015-04-30,50.0,50.0,50.0,50.0,50.0,32996.4,0.16666666666666666
2015-05-04,41.2,41.2,41.2,41.2,41.2,664041.0,0.5
2015-05-05,41.0,41.0,41.0,41.0,41.0,382580.0,0.5
2015-05-06,39.0,39.0,39.0,39.0,39.0,685657.0,0.8333333333333334
2015-05-07,38.5,38.5,38.5,38.5,38.5,631111.0,1.0
2015-05-08,49.01,49.01,49.01,49.01,49.01,47207.7,0.3333333333333333
2015-05-11,49.02,49.02,49.02,49.02,49.02,261435.0,0.16666666666666666
2015-05-12,39.7,39.7,39.7,39.7,39.7,82629.8,0.75
2015-05-13,43.67,43.67,43.67,43.67,43.67,350525.0,0.16666666666666666
2015-05-14,40.5,40.5,40.5,40.5,40.5,935.0,0.16666666666666666
2015-05-15,39.5,39.5,39.5,39.5,39.5,524512.0,0.6666666666666666
2015-05-18,40.0,40.0,40.0,40.0,40.0,358883.0,0.5
2015-05-19,39.7,39.7,39.7,39.7,39.7,202470.0,0.6666666666666666
2015-05-20,36.0,36.0,36.0,36.0,36.0,189324.0,1.0
2015-05-21,39.3,39.3,39.3,39.3,39.3,982548.0,1.0
2015-05-22,43.2,43.2,43.2,43.2,43.2,11903.2,0.5
2015-05-25,47.52,47.52,47.52,47.52,47.52,225102.0,0.16666666666666666
2015-05-26,42.77,42.77,42.77,42.77,42.77,331776.0,0.5833333333333334
2015-05-27,42.77,42.77,42.77,42.77,42.77,479.97,0.5
2015-05-28,47.04,47.04,47.04,47.04,47.04,47839.7,0.3333333333333333
2015-05-29,42.34,42.34,42.34,42.34,42.34,1066800.0,0.75
2015-06-01,42.34,42.34,42.34,42.34,42.34,373602.0,0.6666666666666666
2015-06-02,43.2,43.2,43.2,43.2,43.2,521821.0,0.6666666666666666
2015-06-03,38.88,38.88,38.88,38.88,38.88,1083830.0,1.0
2015-06-04,49.0,49.0,49.0,49.0,49.0,2077880.0,0.16666666666666666
2015-06-05,44.25,44.25,44.25,44.25,44.25,1072820.0,0.16666666666666666
2015-06-08,39.83,39.83,39.83,39.83,39.83,1058580.0,0.5
2015-06-09,43.81,43.81,43.81,43.81,43.81,224348.0,0.16666666666666666
2015-06-10,43.2,43.2,43.2,43.2,43.2,341976.0,0.16666666666666666
2015-06-11,38.88,38.88,38.88,38.88,38.88,3647520.0,0.8333333333333334
2015-06-12,39.6,39.6,39.6,39.6,39.6,805471.0,0.6666666666666666
2015-06-15,35.64,35.64,35.64,35.64,35.64,827860.0,1.0
2015-06-16,39.2,39.2,39.2,39.2,39.2,764728.0,1.0
2015-06-17,43.13,43.13,43.13,43.13,43.13,196263.0,0.3333333333333333
2015-06-18,43.5,43.5,43.5,43.5,43.5,1314370.0,0.3333333333333333
2015-06-19,40.5,40.5,40.5,40.5,40.5,2896000.0,0.5
2015-06-23,39.6,39.6,39.6,39.6,39.6,624627.0,0.75
2015-06-24,39.6,39.6,39.6,39.6,39.6,1765160.0,0.8333333333333334
2015-06-25,36.0,36.0,36.0,36.0,36.0,1518480.0,1.0
2015-06-26,44.98,44.98,44.98,44.98,44.98,2463170.0,0.5
2015-06-27,52.71,52.71,52.71,52.71,52.71,1542430.0,0.25
2015-06-28,52.71,52.71,52.71,52.71,52.71,711107.0,0.16666666666666666
2015-06-29,42.7,42.7,42.7,42.7,42.7,1201330.0,0.3333333333333333
2015-06-30,43.2,43.2,43.2,43.2,43.2,595137.0,0.16666666666666666
2015-07-02,35.64,35.64,35.64,35.64,35.64,3564.0,0.16666666666666666
2015-07-03,32.08,32.08,32.08,32.08,32.08,5774.4,0.16666666666666666
2015-07-06,29.0,29.0,29.0,29.0,29.0,90377.8,0.16666666666666666
2015-07-07,25.98,25.98,25.98,25.98,25.98,1558.8,0.3333333333333333
2015-07-08,23.38,23.38,23.38,23.38,23.38,24549.0,0.6666666666666666
2015-07-09,21.04,21.04,21.04,21.04,21.04,2361.2,1.0
2015-07-10,23.15,23.15,23.15,23.15,23.15,158629.0,0.8333333333333334
2015-07-13,25.46,25.46,25.46,25.46,25.46,13011.8,0.3333333333333333
2015-07-14,27.0,27.0,27.0,27.0,27.0,27.0,0.16666666666666666
2015-07-15,24.3,24.3,24.3,24.3,24.3,24.3,0.3333333333333333
2015-07-16,21.87,21.87,21.87,21.87,21.87,48867.3,0.8333333333333334
2015-07-17,24.06,24.06,24.06,24.06,24.06,136.32,0.6666666666666666
2015-07-20,21.65,21.65,21.65,21.65,21.65,122.71,1.0
2015-07-21,23.82,23.82,23.82,23.82,23.82,164.12,1.0
2015-07-22,26.21,26.21,26.21,26.21,26.21,52513.2,1.0
2015-07-24,32.03,32.03,32.03,32.03,32.03,32.03,0.3333333333333333
2015-07-28,28.87,28.87,28.87,28.87,28.87,60.87,0.8333333333333334
2015-07-30,28.8,28.8,28.8,28.8,28.8,1534.8,1.0
2015-07-31,29.7,29.7,29.7,29.7,29.7,5514.5,1.0
2015-08-03,34.6,34.6,34.6,34.6,34.6,8487.1,0.16666666666666666
2015-08-04,32.0,32.0,32.0,32.0,32.0,28870.0,0.6666666666666666
2015-08-05,34.0,34.0,34.0,34.0,34.0,4454.5,0.3333333333333333
2015-08-06,31.05,31.05,31.05,31.05,31.05,12402.0,1.0
2015-08-07,34.0,34.0,34.0,34.0,34.0,13533.0,0.5
2015-08-13,31.5,31.5,31.5,31.5,31.5,14639.5,0.75
2015-08-14,34.0,34.0,34.0,34.0,34.0,7854.5,0.4166666666666667
2015-08-19,31.5,31.5,31.5,31.5,31.5,5956.5,0.8333333333333334
2015-08-20,34.5,34.5,34.5,34.5,34.5,6482.55,0.3333333333333333
2015-08-24,34.0,34.0,34.0,34.0,34.0,11418.6,0.5833333333333334
2015-08-25,30.74,30.74,30.74,30.74,30.74,12400.1,1.0
2015-08-26,33.0,33.0,33.0,33.0,33.0,13894.0,0.8333333333333334
2015-08-27,34.0,34.0,34.0,34.0,34.0,23871.0,0.8333333333333334
2015-08-28,35.0,35.0,35.0,35.0,35.0,20895.9,0.75
2015-08-31,35.5,35.5,35.5,35.5,35.5,590112.0,0.6666666666666666
2015-09-01,35.0,35.0,35.0,35.0,35.0,20090.0,0.8333333333333334
2015-09-07,31.5,31.5,31.5,31.5,31.5,44204.5,1.0
2015-09-08,39.97,39.97,39.97,39.97,39.97,23672.3,0.3333333333333333
2015-09-09,38.0,38.0,38.0,38.0,38.0,228.0,0.3333333333333333
2015-09-10,40.0,40.0,40.0,40.0,40.0,236.0,0.16666666666666666
2015-09-11,35.5,35.5,35.5,35.5,35.5,71.0,0.5
2015-09-14,36.0,36.0,36.0,36.0,36.0,64044.0,0.3333333333333333
2015-09-15,32.4,32.4,32.4,32.4,32.4,87662.5,1.0
2015-09-16,37.0,37.0,37.0,37.0,37.0,174119.0,0.4166666666666667
2015-09-17,33.75,33.75,33.75,33.75,33.75,174405.0,0.8333333333333334
2015-09-18,33.75,33.75,33.75,33.75,33.75,174481.0,0.9166666666666666
2015-09-21,34.65,34.65,34.65,34.65,34.65,121420.0,0.8333333333333334
2015-09-22,37.0,37.0,37.0,37.0,37.0,129610.0,0.6666666666666666
2015-09-23,37.5,37.5,37.5,37.5,37.5,112.5,0.6666666666666666
2015-09-24,33.75,33.75,33.75,33.75,33.75,168904.0,1.0
2015-09-25,42.0,42.0,42.0,42.0,42.0,321120.0,0.3333333333333333
2015-09-28,36.0,36.0,36.0,36.0,36.0,194478.0,1.0
2015-09-29,41.9,41.9,41.9,41.9,41.9,125.7,0.6666666666666666
2015-09-30,37.71,37.71,37.71,37.71,37.71,180062.0,1.0
2015-10-08,40.5,40.5,40.5,40.5,40.5,19165.0,0.6666666666666666
2015-10-14,45.0,45.0,45.0,45.0,45.0,1350.0,0.4166666666666667
2015-10-15,45.0,45.0,45.0,45.0,45.0,90.0,0.3333333333333333
2015-10-16,44.0,44.0,44.0,44.0,44.0,220044.0,0.5
2015-10-19,39.6,39.6,39.6,39.6,39.6,131257.0,0.8333333333333334
2015-10-20,36.9,36.9,36.9,36.9,36.9,374202.0,1.0
2015-10-21,45.35,45.35,45.35,45.35,45.35,455759.0,0.16666666666666666
2015-10-22,40.5,40.5,40.5,40.5,40.5,166530.0,0.9166666666666666
2015-10-23,45.0,45.0,45.0,45.0,45.0,90.0,0.3333333333333333
2015-10-26,45.0,45.0,45.0,45.0,45.0,90.0,0.25
2015-10-27,45.0,45.0,45.0,45.0,45.0,45.0,0.16666666666666666
2015-10-28,44.0,44.0,44.0,44.0,44.0,220090.0,0.16666666666666666
2015-10-29,40.5,40.5,40.5,40.5,40.5,810180.0,0.5833333333333334
2015-10-30,40.5,40.5,40.5,40.5,40.5,1193910.0,0.5
2015-11-02,41.85,41.85,41.85,41.85,41.85,1484960.0,0.16666666666666666
2015-11-03,40.46,40.46,40.46,40.46,40.46,1496580.0,0.5
2015-11-04,39.6,39.6,39.6,39.6,39.6,1386050.0,0.8333333333333334
2015-11-05,40.95,40.95,40.95,40.95,40.95,1164840.0,0.16666666666666666
2015-11-06,39.29,39.29,39.29,39.29,39.29,1178740.0,1.0
2015-11-09,40.5,40.5,40.5,40.5,40.5,1295080.0,0.3333333333333333
2015-11-10,40.05,40.05,40.05,40.05,40.05,1411010.0,0.8333333333333334
2015-11-11,40.05,40.05,40.05,40.05,40.05,1419900.0,0.9166666666666666
2015-11-12,40.5,40.5,40.5,40.5,40.5,1215040.0,0.5
2015-11-13,40.05,40.05,40.05,40.05,40.05,1170030.0,0.6666666666666666
2015-11-16,40.5,40.5,40.5,40.5,40.5,1246960.0,0.4166666666666667
2015-11-17,40.5,40.5,40.5,40.5,40.5,1414270.0,0.3333333333333333
2015-11-18,40.95,40.95,40.95,40.95,40.95,1459580.0,0.16666666666666666
2015-11-19,36.86,36.86,36.86,36.86,36.86,1327160.0,1.0
2015-11-20,37.8,37.8,37.8,37.8,37.8,1416160.0,1.0
2015-11-23,38.25,38.25,38.25,38.25,38.25,2142010.0,0.9166666666666666
2015-11-24,38.25,38.25,38.25,38.25,38.25,3099330.0,1.0
2015-11-25,38.52,38.52,38.52,38.52,38.52,3127450.0,1.0
2015-11-26,39.6,39.6,39.6,39.6,39.6,2789930.0,0.8333333333333334
2015-11-27,39.15,39.15,39.15,39.15,39.15,2427270.0,1.0
2015-11-30,40.32,40.32,40.32,40.32,40.32,2294220.0,0.8333333333333334
2015-12-01,42.12,42.12,42.12,42.12,42.12,2990620.0,0.16666666666666666
2015-12-02,40.68,40.68,40.68,40.68,40.68,2888250.0,0.8333333333333334
2015-12-03,40.95,40.95,40.95,40.95,40.95,3232580.0,0.6666666666666666
2015-12-04,40.05,40.05,40.05,40.05,40.05,2000390.0,0.8333333333333334
2015-12-07,42.0,42.0,42.0,42.0,42.0,1053590.0,0.6666666666666666
2015-12-08,41.0,41.0,41.0,41.0,41.0,967891.0,0.8333333333333334
2015-12-09,47.0,47.0,47.0,47.0,47.0,329044.0,0.16666666666666666
2015-12-10,39.15,39.15,39.15,39.15,39.15,705209.0,1.0
2015-12-11,43.0,43.07,43.0,43.07,43.0,344129.0,1.0
2015-12-14,38.76,44.0,38.76,44.0,38.76,387644.0,0.75
2015-12-15,39.6,44.2,39.6,44.2,39.6,356533.0,0.5
2015-12-16,39.78,44.0,39.78,44.0,39.78,761950.0,0.8333333333333334
2015-12-17,39.6,44.0,39.6,44.0,39.6,337832.0,0.8333333333333334
2015-12-18,39.6,44.0,39.6,44.0,39.6,337832.0,0.8333333333333334
2015-12-21,40.32,44.5,40.32,44.5,40.41,546485.0,0.25
2015-12-22,40.32,44.5,40.32,44.5,40.41,546485.0,0.16666666666666666
2015-12-23,40.05,44.3,40.05,44.3,40.05,340514.0,0.5
2015-12-24,38.25,44.0,38.25,44.0,38.25,191294.0,0.75
2015-12-25,40.95,44.0,39.6,44.0,40.58,2062600.0,0.8333333333333334
2015-12-28,40.0,48.4,39.6,42.31,44.81,6446550.0,0.8333333333333334
2015-12-29,38.08,44.4,38.08,44.4,38.08,1203820.0,0.5
2015-12-30,39.96,44.6,39.96,44.6,39.96,159929.0,0.5
2015-12-31,40.14,49.06,40.14,49.06,40.15,221104.0,0.16666666666666666
2016-01-04,46.0,46.0,44.15,44.15,46.0,230088.0,0.6666666666666666
2016-01-05,39.74,45.0,39.74,39.74,39.75,61766.5,1.0
2016-01-06,35.77,43.71,35.77,43.71,35.98,406060.0,1.0
2016-01-07,45.2,45.2,45.2,45.2,45.2,67889.6,0.16666666666666666
2016-01-08,40.32,44.8,40.32,44.8,42.11,210.56,0.5
2016-01-12,45.0,45.0,45.0,45.0,45.0,90.0,0.25
2016-01-14,44.5,44.5,44.5,44.5,44.5,89.0,0.5
2016-01-15,44.4,44.4,44.4,44.4,44.4,88.8,0.9166666666666666
2016-01-18,45.0,45.0,45.0,45.0,45.0,45.0,0.16666666666666666
2016-01-19,44.5,44.5,44.5,44.5,44.5,89.0,0.4166666666666667
2016-01-20,44.4,44.4,44.4,44.4,44.4,88.8,0.6666666666666666
2016-01-21,44.5,44.5,44.5,44.5,44.5,44.5,0.3333333333333333
2016-01-22,44.5,44.5,44.5,44.5,44.5,89.0,0.25
2016-01-25,44.5,44.5,44.5,44.5,44.5,89.0,0.3333333333333333
2016-01-26,40.05,40.05,40.05,40.05,40.05,12015.0,1.0
2016-01-27,44.06,44.06,41.0,41.0,42.53,170.12,0.75
2016-01-28,44.06,44.06,41.0,41.0,42.53,170.12,0.8333333333333334
2016-01-29,36.9,43.0,36.9,43.0,36.91,36943.0,0.8333333333333334
2016-02-01,48.4,48.4,48.4,48.4,48.4,48400.0,0.16666666666666666
2016-02-19,44.9,44.9,44.9,44.9,44.9,89.8,0.5
2016-02-22,40.41,40.41,40.41,40.41,40.41,38632.0,1.0
2016-02-23,36.37,44.45,36.37,44.45,36.79,36862.9,0.8333333333333334
2016-02-24,40.01,46.5,40.01,46.5,40.02,34901.7,0.25
2016-02-25,46.5,46.5,46.5,46.5,46.5,43152.0,0.16666666666666666
2016-02-26,41.85,49.0,41.85,44.0,41.86,29346.2,0.6666666666666666
2016-02-29,44.5,44.5,44.5,44.5,44.5,28925.0,0.3333333333333333
2016-03-01,40.05,44.5,40.05,44.5,40.05,88199.0,0.25
2016-03-02,44.5,44.5,40.05,44.5,41.18,8277.0,0.16666666666666666
2016-03-03,45.0,45.0,43.5,43.5,44.98,6837.0,0.3333333333333333
2016-03-04,39.15,39.5,39.15,39.5,39.15,9866.5,0.8333333333333334
2016-03-07,43.45,43.45,39.5,39.5,40.82,122.45,0.9166666666666666
