Date,Open,High,Low,Close,Adj Close,Volume,reward
2014-05-19,39.3,39.5,39.3,39.4,39.38,196900.0,0.5
2014-05-20,39.5,39.5,39.5,39.5,39.5,118500.0,0.25
2014-05-22,38.5,38.9,38.5,35.0,38.17,865118.0,1.0
2014-05-23,38.5,39.5,38.5,39.5,38.54,424000.0,0.16666666666666666
2014-05-26,38.0,38.0,38.0,38.1,38.08,1599500.0,0.8333333333333334
2014-05-28,38.8,39.0,38.8,38.9,38.88,194400.0,0.3333333333333333
2014-05-29,38.5,38.5,38.5,38.5,38.5,308000.0,0.6666666666666666
2014-05-30,38.5,38.6,38.5,38.5,38.51,272180.0,0.75
2014-06-03,38.5,38.5,38.5,38.5,38.5,38500.0,0.8333333333333334
2014-06-04,28.0,28.0,28.0,28.0,28.0,84000.0,1.0
2014-06-05,39.5,39.5,39.5,39.5,39.5,169850.0,1.0
2014-06-06,39.5,39.7,39.5,39.6,39.64,289489.0,1.0
2014-06-09,40.0,40.0,40.0,40.0,40.0,23320.0,0.75
2014-06-10,40.0,40.0,40.0,40.0,40.0,196680.0,0.8333333333333334
2014-06-11,40.0,40.0,40.0,40.0,40.0,63160.0,0.9166666666666666
2014-06-12,40.0,40.1,40.0,40.0,40.0,7960200.0,1.0
2014-06-13,40.0,40.5,40.0,40.1,40.14,137858.0,1.0
2014-06-16,40.3,41.0,40.3,40.5,40.6,546607.0,1.0
2014-06-17,41.0,42.0,41.0,41.0,41.0,549800.0,0.6666666666666666
2014-06-18,41.0,43.0,41.0,41.0,41.0,2497370.0,0.5833333333333334
2014-06-19,41.0,43.0,41.0,42.8,42.8,4030690.0,0.3333333333333333
2014-06-20,43.0,44.0,43.0,43.0,43.03,819992.0,0.16666666666666666
2014-06-23,39.3,42.0,39.3,41.0,40.85,8336590.0,0.3333333333333333
2014-06-24,41.0,41.0,41.0,39.6,39.72,333549.0,0.3333333333333333
2014-06-25,40.0,40.0,40.0,39.1,39.1,5402200.0,0.3333333333333333
2014-06-26,39.5,39.5,39.5,38.9,39.1,457708.0,0.5
2014-06-27,40.0,40.0,40.0,39.0,39.41,150653.0,0.3333333333333333
2014-06-30,48.0,48.0,48.0,48.0,48.0,346560.0,0.16666666666666666
2014-09-04,29.0,29.0,29.0,29.0,29.0,145000.0,1.0
2014-09-22,30.9,31.5,30.9,31.4,31.4,62800.0,1.0
2014-09-23,32.1,32.1,32.1,32.0,32.0,48050.0,1.0
2014-09-24,33.0,33.0,33.0,33.0,33.0,33000.0,1.0
2014-09-25,33.8,34.1,33.8,34.0,34.0,67900.0,1.0
2014-09-26,34.2,34.9,34.2,34.4,34.36,120250.0,1.0
2014-09-29,34.5,34.9,34.5,34.7,34.72,152760.0,1.0
2014-09-30,34.9,34.9,34.9,34.9,34.9,104700.0,1.0
2014-10-08,35.0,35.0,35.0,35.0,35.0,70000.0,1.0
2014-10-09,35.1,35.1,35.1,35.1,35.1,17550.0,1.0
2014-10-13,35.5,35.5,35.5,35.5,35.5,53250.0,0.6666666666666666
2014-10-14,35.5,35.5,35.5,35.5,35.5,141800.0,0.75
2014-10-15,35.3,35.3,35.3,35.3,35.3,70600.0,1.0
2014-10-16,35.5,35.5,35.5,35.5,35.5,71000.0,1.0
2014-10-17,35.5,35.8,35.5,35.7,35.5,142600.0,1.0
2014-10-20,35.8,35.8,35.8,35.8,35.8,71600.0,0.5833333333333334
2014-10-21,35.8,35.8,35.8,35.8,35.8,71600.0,0.5833333333333334
2014-10-22,35.8,35.8,35.8,35.8,35.8,71600.0,0.5833333333333334
2014-10-24,35.8,35.8,35.8,35.8,35.8,35800.0,0.5
2014-10-27,35.8,35.8,35.8,35.8,35.8,71600.0,0.5
2014-10-28,35.8,35.8,35.8,35.8,35.8,71600.0,0.5
2014-10-29,35.8,35.8,35.8,35.8,35.8,35800.0,0.5
2014-10-30,35.8,35.8,35.8,35.8,35.8,107400.0,0.5
2014-10-31,35.6,35.6,35.6,35.6,35.6,3560.0,1.0
2014-11-03,35.8,35.8,35.8,35.8,35.8,372600.0,0.5
2014-11-04,35.8,35.8,35.8,35.8,35.8,107400.0,0.5
2014-11-05,35.8,35.8,35.8,35.8,35.8,107400.0,0.5
2014-11-07,35.8,35.8,35.8,35.8,35.8,107400.0,0.4166666666666667
2014-11-10,35.8,35.8,35.8,35.8,35.8,107400.0,0.3333333333333333
2014-11-11,35.5,35.5,35.5,35.5,35.5,35500.0,0.6666666666666666
2014-11-12,35.8,35.8,35.8,35.8,35.8,393800.0,0.3333333333333333
2014-11-13,35.7,35.8,35.7,35.8,35.72,89300.0,0.25
2014-11-14,35.5,35.5,35.5,35.1,35.14,123000.0,0.3333333333333333
2014-11-18,32.8,32.8,32.8,32.8,32.8,16400.0,0.5
2014-11-19,35.8,35.8,35.8,35.8,35.8,393800.0,0.16666666666666666
2014-11-20,30.0,30.0,30.0,30.0,30.0,300.0,1.0
2014-11-21,31.0,32.0,31.0,30.8,30.8,92500.0,1.0
2014-11-24,32.0,32.0,32.0,32.0,32.0,15680.0,1.0
2014-11-25,33.1,33.4,33.1,33.2,33.2,166150.0,1.0
2014-11-26,33.4,36.0,33.4,34.2,34.2,398720.0,1.0
2014-11-27,35.6,35.6,35.6,35.6,35.6,368806.0,0.8333333333333334
2014-11-28,36.1,36.4,36.1,35.4,35.79,380426.0,0.8333333333333334
2014-12-01,36.2,36.9,36.2,36.2,36.44,371710.0,0.16666666666666666
2014-12-02,36.19,36.19,36.19,35.8,35.78,397924.0,0.3333333333333333
2014-12-03,36.1,36.1,36.1,35.9,35.9,437979.0,0.16666666666666666
2014-12-04,35.9,35.9,35.9,35.7,35.8,372330.0,0.16666666666666666
2014-12-05,35.7,35.7,35.7,35.3,35.58,384290.0,0.3333333333333333
2014-12-08,35.5,35.5,35.5,35.4,35.05,485915.0,0.16666666666666666
2014-12-09,35.4,35.4,35.4,35.2,35.28,391590.0,0.16666666666666666
2014-12-10,35.2,35.2,35.2,34.8,34.8,484976.0,0.16666666666666666
2014-12-11,34.1,34.8,34.1,34.6,34.48,844970.0,0.16666666666666666
2014-12-12,34.2,34.5,34.2,34.3,34.22,438010.0,0.5
2014-12-15,34.3,34.3,34.3,34.3,34.3,539996.0,0.4166666666666667
2014-12-16,34.3,34.3,34.3,34.3,34.27,731705.0,0.3333333333333333
2014-12-17,34.6,34.6,34.6,34.4,34.48,444810.0,0.16666666666666666
2014-12-18,34.3,34.4,34.3,33.9,33.63,718507.0,0.16666666666666666
2014-12-19,33.9,33.9,33.9,33.8,33.83,390088.0,0.16666666666666666
2014-12-22,33.8,33.8,33.8,33.3,33.3,381620.0,0.16666666666666666
2014-12-23,34.0,34.0,34.0,32.9,33.06,442058.0,0.16666666666666666
2014-12-24,34.2,34.2,34.2,32.5,32.72,655907.0,0.3333333333333333
2014-12-25,32.2,32.2,32.2,32.2,32.2,530113.0,0.3333333333333333
2014-12-26,32.1,32.1,32.1,32.1,32.1,363980.0,0.3333333333333333
2014-12-29,32.5,33.1,32.5,32.65,32.65,130600.0,0.16666666666666666
2015-01-05,26.6,26.6,26.6,26.6,26.6,248790.0,1.0
2015-01-06,27.9,27.9,27.9,27.9,27.9,372004.0,0.6666666666666666
2015-01-07,26.7,26.7,26.7,26.7,26.7,310635.0,0.6666666666666666
2015-01-08,26.7,33.6,26.7,28.2,28.88,347965.0,0.5
2015-01-09,29.8,29.8,29.8,29.8,29.8,190725.0,0.3333333333333333
2015-01-12,29.8,30.5,29.8,34.4,29.84,263450.0,0.16666666666666666
2015-01-13,26.3,26.3,26.3,26.3,26.3,34250.0,0.6666666666666666
2015-01-14,23.0,23.0,23.0,23.0,23.0,11500.0,0.8333333333333334
2015-01-15,21.0,21.0,21.0,21.0,21.0,31500.0,1.0
2015-01-16,27.3,27.3,27.3,27.3,27.3,207510.0,1.0
2015-01-19,27.3,30.1,27.3,29.9,27.88,164858.0,1.0
2015-01-20,30.1,35.0,30.1,31.8,30.88,166306.0,1.0
2015-01-21,35.11,35.11,35.11,35.11,35.11,287045.0,0.3333333333333333
2015-01-22,35.11,35.3,35.11,35.3,34.99,394568.0,0.16666666666666666
2015-01-23,35.11,34.7,35.11,32.7,33.75,375656.0,0.5
2015-01-26,32.7,33.5,32.7,33.1,32.62,438443.0,0.3333333333333333
2015-01-27,33.0,33.0,33.0,33.0,33.0,382290.0,0.5
2015-01-28,32.3,32.3,32.3,32.3,32.3,391796.0,0.6666666666666666
2015-01-29,30.74,35.0,30.74,30.0,33.26,451031.0,1.0
2015-01-30,33.26,35.0,33.26,31.9,31.9,370146.0,1.0
2015-02-02,31.9,35.7,31.9,35.1,34.09,159191.0,0.25
2015-02-03,35.5,35.7,35.5,35.1,34.09,159191.0,0.16666666666666666
2015-02-04,35.0,35.0,35.0,35.0,35.0,217000.0,0.16666666666666666
2015-02-05,34.0,34.0,34.0,34.0,34.0,483038.0,0.16666666666666666
2015-02-06,34.0,34.0,34.0,33.8,33.6,591076.0,0.16666666666666666
2015-02-09,33.9,33.9,33.9,32.9,33.8,437580.0,0.6666666666666666
2015-02-10,31.2,32.7,31.2,32.6,32.7,98162.0,0.6666666666666666
2015-02-11,33.9,33.9,33.9,33.7,33.83,192871.0,0.3333333333333333
2015-02-12,33.8,33.8,33.8,33.7,33.71,276595.0,0.25
2015-02-13,33.8,33.8,33.8,33.7,33.71,276595.0,0.16666666666666666
2015-02-16,32.5,32.5,32.5,32.1,32.27,433763.0,0.5833333333333334
2015-02-17,33.0,33.0,33.0,32.1,32.1,332317.0,0.5
2015-02-25,33.5,33.6,33.5,33.0,33.0,420261.0,0.16666666666666666
2015-02-26,33.3,33.5,33.3,32.0,32.0,400931.0,0.3333333333333333
2015-02-27,32.4,32.4,32.4,32.2,32.2,507599.0,0.16666666666666666
2015-03-02,31.0,32.0,31.0,31.8,31.95,461568.0,0.16666666666666666
2015-03-03,31.0,31.8,31.0,31.0,31.45,75078.0,0.4166666666666667
2015-03-04,32.4,32.4,32.4,31.0,31.16,395419.0,0.3333333333333333
2015-03-05,32.4,32.4,32.4,31.1,31.92,389107.0,0.16666666666666666
2015-03-06,32.4,32.4,32.4,29.6,30.82,143392.0,0.6666666666666666
2015-03-09,32.5,32.5,32.5,30.2,30.61,356896.0,0.25
2015-03-10,30.9,31.0,30.9,30.2,30.67,580627.0,0.16666666666666666
2015-03-11,30.2,30.2,30.2,29.5,30.2,75588.5,0.3333333333333333
2015-03-12,30.1,30.1,30.1,30.0,30.02,211965.0,0.16666666666666666
2015-03-13,28.5,28.5,28.5,28.5,28.5,285.0,0.25
2015-03-16,28.5,28.5,28.5,28.5,28.5,210900.0,0.16666666666666666
2015-03-17,28.5,28.5,28.5,25.4,26.52,525538.0,0.5
2015-03-18,25.4,25.4,25.4,25.4,25.4,287706.0,0.4166666666666667
2015-03-19,25.9,25.9,25.9,25.4,25.9,204636.0,0.3333333333333333
2015-03-20,25.9,25.9,25.9,25.5,25.65,249304.0,0.3333333333333333
2015-03-23,25.5,25.9,25.5,25.2,24.8,416118.0,0.5
2015-03-24,25.3,25.4,25.3,25.15,25.2,201590.0,0.6666666666666666
2015-03-25,25.1,25.1,25.1,25.1,25.1,150600.0,0.9166666666666666
2015-03-26,25.1,25.1,25.1,25.1,25.1,150600.0,1.0
2015-03-27,26.0,26.1,26.0,26.1,26.04,255879.0,1.0
2015-03-30,26.5,27.4,26.5,27.3,26.39,442290.0,1.0
2015-03-31,27.5,28.0,27.5,28.0,27.75,377826.0,0.9166666666666666
2015-04-01,28.2,29.0,28.2,29.0,28.61,353900.0,0.4166666666666667
2015-04-02,29.1,29.5,29.1,29.0,29.08,371888.0,0.3333333333333333
2015-04-03,29.0,29.0,29.0,29.0,29.0,130500.0,0.25
2015-04-07,29.0,29.0,29.0,29.0,29.0,58000.0,0.16666666666666666
2015-04-08,28.0,29.6,28.0,28.0,28.7,439176.0,0.25
2015-04-09,28.0,28.0,28.0,28.0,28.0,352576.0,0.16666666666666666
2015-04-10,29.0,29.5,29.0,27.5,29.02,368655.0,0.16666666666666666
2015-04-13,28.9,28.9,28.9,26.9,26.9,609480.0,0.8333333333333334
2015-04-14,28.0,28.0,28.0,27.0,27.0,257000.0,0.4166666666666667
2015-04-15,27.9,27.9,27.9,27.0,27.0,290637.0,0.4166666666666667
2015-04-16,27.2,27.3,27.2,27.0,27.0,382073.0,0.4166666666666667
2015-04-17,27.0,27.0,27.0,27.0,27.0,344304.0,0.4166666666666667
2015-04-20,29.0,29.0,29.0,26.3,26.91,606067.0,0.8333333333333334
2015-04-21,30.0,30.0,30.0,25.0,27.62,450025.0,0.8333333333333334
2015-04-22,26.9,27.0,26.9,27.0,26.99,363571.0,0.4166666666666667
2015-04-23,27.0,27.0,27.0,27.0,27.0,135000.0,0.3333333333333333
2015-04-24,27.0,27.0,27.0,27.0,27.0,323082.0,0.4166666666666667
2015-04-27,27.0,27.0,27.0,27.0,27.0,363582.0,0.5
2015-04-28,27.2,27.2,27.2,24.5,24.75,451407.0,0.8333333333333334
2015-04-29,26.8,26.8,26.8,23.56,26.7,139240.0,1.0
2015-04-30,26.6,26.6,26.6,26.6,26.6,383740.0,0.5
2015-05-04,28.9,28.9,28.9,28.9,28.9,173400.0,0.25
2015-05-06,28.9,28.9,28.9,28.9,28.9,173400.0,0.16666666666666666
2015-05-07,25.0,26.8,25.0,26.4,25.44,1103370.0,0.16666666666666666
2015-05-08,23.94,23.94,23.94,23.94,23.94,895360.0,0.5
2015-05-11,24.8,24.8,24.8,24.1,24.09,757328.0,0.3333333333333333
2015-05-12,24.4,24.4,24.4,23.8,23.65,407977.0,0.75
2015-05-13,23.8,23.8,23.8,23.8,23.8,261800.0,0.6666666666666666
2015-05-14,22.8,23.3,22.8,22.5,22.53,732100.0,1.0
2015-05-15,24.0,24.0,24.0,24.0,24.0,204000.0,0.3333333333333333
2015-05-18,23.0,24.9,23.0,24.9,24.76,334399.0,0.16666666666666666
2015-05-19,24.5,24.5,24.5,23.9,23.95,374127.0,0.16666666666666666
2015-05-20,24.9,24.9,24.9,23.5,23.78,370295.0,0.5833333333333334
2015-05-21,23.5,23.5,23.5,23.5,23.5,141000.0,0.5833333333333334
2015-05-22,23.5,23.5,23.5,23.5,23.5,412284.0,0.5833333333333334
2015-05-25,23.5,23.5,23.5,23.5,23.5,332196.0,0.5
2015-05-26,23.5,23.5,23.5,23.5,23.5,82250.0,0.4166666666666667
2015-05-27,23.5,23.5,23.5,23.5,23.5,297087.0,0.3333333333333333
2015-05-28,23.5,23.5,23.5,23.5,23.5,141000.0,0.25
2015-05-29,23.5,23.5,23.5,23.5,23.5,307168.0,0.16666666666666666
2015-06-01,18.0,19.8,18.0,18.1,18.13,687120.0,0.8333333333333334
2015-06-02,19.6,19.6,19.6,19.6,19.6,38690.4,0.5
2015-06-04,23.3,23.3,23.3,23.3,23.3,233.0,0.16666666666666666
2015-06-05,22.0,22.0,22.0,21.6,21.6,35755.0,0.16666666666666666
2015-06-09,21.5,21.5,21.5,19.0,20.9,1787350.0,0.5
2015-06-10,17.9,17.9,17.9,17.9,17.9,38449.2,0.6666666666666666
2015-06-11,12.5,12.5,12.5,12.5,12.5,2262890.0,0.9166666666666666
2015-06-12,12.5,16.3,12.5,12.5,12.5,62597.8,1.0
2015-06-15,19.9,20.0,19.9,20.0,19.99,1319.0,0.3333333333333333
2015-06-16,21.8,21.8,21.8,19.9,19.99,2033.6,0.4166666666666667
2015-06-17,21.8,21.8,21.8,21.8,21.8,27250.0,0.16666666666666666
2015-06-18,23.8,23.8,23.8,19.6,21.66,80082.8,0.3333333333333333
2015-06-19,23.0,23.0,23.0,19.9,20.31,246139.0,0.16666666666666666
2015-06-23,18.0,18.0,18.0,18.0,18.0,8874.0,0.16666666666666666
2015-06-24,18.0,18.0,18.0,16.2,16.2,32936.0,0.5
2015-06-25,17.8,17.8,17.8,17.8,14.6,1308090.0,0.16666666666666666
2015-06-26,17.26,17.26,17.26,17.26,17.26,194344.0,0.16666666666666666
2015-06-29,15.5,15.5,15.5,15.5,15.5,75376.5,0.3333333333333333
2015-07-01,16.0,16.0,16.0,16.0,16.0,16.0,0.16666666666666666
2015-07-09,14.4,14.4,14.4,14.4,14.4,113861.0,0.16666666666666666
2015-07-15,13.0,13.0,13.0,13.0,13.0,1300.0,0.16666666666666666
2015-07-29,10.5,10.5,10.5,10.5,10.5,1050.0,0.5
2015-07-31,9.5,9.5,9.5,9.5,9.5,950.0,1.0
2015-08-03,10.0,10.0,10.0,10.0,10.0,50.0,1.0
2015-08-04,10.5,10.5,10.5,10.5,10.5,84055.0,0.9166666666666666
2015-08-05,10.5,10.5,10.5,10.5,10.5,94369.0,1.0
2015-08-06,12.7,12.7,12.7,12.7,12.7,63.5,0.6666666666666666
2015-08-07,13.6,13.6,13.6,13.6,13.6,136.0,0.3333333333333333
2015-08-10,14.9,14.9,14.9,14.9,14.9,74.5,0.16666666666666666
2015-08-21,13.4,13.4,13.4,13.4,13.4,26.8,0.3333333333333333
2015-09-14,12.1,12.1,12.1,12.1,12.1,12100.0,1.0
2015-09-24,12.36,12.36,12.36,12.36,12.36,501458.0,1.0
2015-10-20,12.5,12.5,12.5,12.5,12.5,25000.0,0.9166666666666666
2015-10-21,14.9,12.5,14.9,12.5,12.5,48712.5,1.0
2015-11-27,30.3,30.3,30.3,30.3,30.3,151500.0,0.16666666666666666
2015-11-30,18.3,18.3,18.3,18.3,18.3,91500.0,0.16666666666666666
2015-12-01,16.5,16.5,16.5,16.5,16.5,82500.0,0.16666666666666666
2015-12-02,14.6,14.6,14.6,14.6,14.6,81950.0,0.16666666666666666
2015-12-03,13.4,13.4,13.4,13.4,13.4,67000.0,0.16666666666666666
2015-12-04,12.1,12.1,12.1,12.1,12.1,60500.0,0.16666666666666666
2015-12-07,10.9,10.9,10.9,10.9,10.9,15260.0,0.5
2015-12-08,12.0,12.0,12.0,12.0,12.0,144.0,0.16666666666666666
2015-12-09,10.82,10.82,10.82,10.82,10.82,64900.0,0.3333333333333333
2015-12-10,11.8,11.8,11.8,11.8,11.8,11800.0,0.16666666666666666
2015-12-16,10.6,10.6,10.6,10.6,10.6,21249.6,0.5833333333333334
2015-12-17,10.6,10.6,10.6,10.6,10.6,50164.6,0.5
2015-12-18,10.0,10.0,10.0,10.0,10.0,20000.0,0.9166666666666666
2015-12-21,10.5,10.5,10.5,10.5,10.5,10.5,0.8333333333333334
2015-12-22,10.7,10.7,10.7,10.7,10.7,21.4,0.6666666666666666
2015-12-23,10.9,10.9,10.9,10.9,10.9,10.9,0.4166666666666667
2015-12-25,10.0,10.0,10.0,10.0,10.0,39085.0,1.0
2015-12-29,11.8,11.8,11.8,11.8,11.8,11.8,0.16666666666666666
2016-01-04,10.6,10.6,10.6,10.6,10.6,21624.0,0.5
2016-01-05,10.9,10.9,10.9,10.9,10.9,32600.0,0.3333333333333333
2016-01-06,10.5,10.5,10.5,10.5,10.5,10500.0,0.3333333333333333
2016-01-12,11.3,11.3,11.3,11.3,11.3,11.3,0.16666666666666666
2016-01-15,10.2,10.2,10.2,10.2,10.2,11495.4,0.16666666666666666
2016-01-22,9.3,9.3,9.3,9.3,9.3,13950.0,0.5
2016-01-25,9.0,9.0,9.0,9.0,9.0,45000.0,1.0
2016-01-26,9.2,9.2,9.2,9.2,9.2,9200.0,0.9166666666666666
2016-01-27,9.2,9.2,9.2,9.2,9.2,18758.8,1.0
2016-02-02,10.0,10.0,10.0,10.0,10.0,42010.0,0.5
2016-02-03,11.0,11.0,11.0,11.0,11.0,46200.0,0.25
2016-02-05,11.0,11.0,11.0,11.0,11.0,781.0,0.16666666666666666
2016-02-24,9.9,9.9,9.9,9.9,9.9,9.9,0.16666666666666666
2016-02-25,9.69,9.69,9.69,9.69,9.69,206370.0,0.3333333333333333
2016-02-29,9.8,9.8,9.8,9.8,9.8,450.8,0.16666666666666666
2016-03-02,9.0,9.0,8.9,9.1,9.04,98990.6,0.25
2016-03-07,8.8,9.0,8.5,8.5,8.53,50359.0,0.6666666666666666
2016-03-08,8.6,8.6,8.5,8.5,8.5,51860.0,0.75
2016-03-09,8.5,8.5,8.5,8.5,8.5,4258.0,0.6666666666666666
2016-03-11,8.3,8.4,7.7,8.3,8.29,33970.0,0.6666666666666666
2016-03-17,9.1,9.1,9.1,9.1,9.1,910.0,0.3333333333333333
2016-03-18,9.8,9.8,9.8,9.8,9.8,9.8,0.16666666666666666
2016-03-28,8.8,8.8,8.8,8.8,8.8,176.0,0.16666666666666666
2016-03-29,7.9,7.9,7.9,7.9,7.9,790.0,0.16666666666666666
2016-03-30,7.1,7.1,7.1,7.1,7.1,22126.2,0.16666666666666666
2016-03-31,6.7,6.7,6.7,6.7,6.7,134000.0,0.16666666666666666
2016-04-01,6.0,6.0,6.0,6.0,6.0,60000.0,0.16666666666666666
2016-04-05,5.4,5.4,5.4,5.4,5.4,139390.0,0.16666666666666666
2016-04-06,5.1,5.1,5.1,5.1,5.1,15400.0,0.16666666666666666
