Date,Open,High,Low,Close,Adj Close,Volume,Open_1,High_1,Low_1,Close_1,Adj Close_1,Volume_1,Year,Month,Weekday,Open_rolling_mean,High_rolling_mean,Low_rolling_mean,Close_rolling_mean,Adj Close_rolling_mean,Volume_rolling_mean
2014-03-18,39.0,39.0,39.0,39.0,39.0,39000.0,40.0,40.0,40.0,40.0,40.0,115920.0,2014,3,1,39.720000000000006,39.8,39.720000000000006,39.760000000000005,39.76,70904.0
2014-03-19,39.6,40.0,39.6,39.8,39.8,79600.0,39.0,39.0,39.0,39.0,39.0,39000.0,2014,3,2,39.72,39.8,39.72,39.76,39.760000000000005,70904.0
2014-03-20,39.8,40.0,39.8,40.0,39.82,1792000.0,39.6,40.0,39.6,39.8,39.8,79600.0,2014,3,3,39.68,39.8,39.68,39.76,39.724000000000004,413304.0
2014-03-21,40.8,41.0,40.8,40.4,40.41,303100.0,39.8,40.0,39.8,40.0,39.82,1792000.0,2014,3,4,39.839999999999996,40.0,39.839999999999996,39.839999999999996,39.806,465924.0
2014-03-24,40.5,40.5,40.5,40.5,40.5,8100.0,40.8,41.0,40.8,40.4,40.41,303100.0,2014,3,0,39.94,40.1,39.94,39.94,39.906,444360.0
2014-03-25,40.0,40.0,40.0,40.0,40.0,80000.0,40.5,40.5,40.5,40.5,40.5,8100.0,2014,3,1,40.14,40.3,40.14,40.14,40.106,452560.0
2014-03-27,40.0,40.2,40.0,40.1,40.07,52100.0,40.0,40.0,40.0,40.0,40.0,80000.0,2014,3,3,40.22,40.339999999999996,40.22,40.2,40.16,447060.0
2014-03-28,40.0,40.0,40.0,40.0,40.0,140000.0,40.0,40.2,40.0,40.1,40.07,52100.0,2014,3,4,40.260000000000005,40.339999999999996,40.260000000000005,40.2,40.196,116660.0
2014-03-31,40.0,40.0,40.0,40.0,40.0,23800.0,40.0,40.0,40.0,40.0,40.0,140000.0,2014,3,0,40.1,40.14,40.1,40.12,40.114,60800.0
2014-04-01,39.5,39.5,39.5,39.5,39.5,15800.0,40.0,40.0,40.0,40.0,40.0,23800.0,2014,4,1,39.9,39.94,39.9,39.92,39.914,62340.0
2014-04-02,38.0,39.0,38.0,38.5,38.5,77000.0,39.5,39.5,39.5,39.5,39.5,15800.0,2014,4,2,39.5,39.739999999999995,39.5,39.62,39.614,61740.0
2014-04-03,39.0,39.5,39.0,39.2,39.16,133150.0,38.0,39.0,38.0,38.5,38.5,77000.0,2014,4,3,39.3,39.6,39.3,39.440000000000005,39.432,77950.0
2014-04-04,39.0,39.5,39.0,39.4,39.37,157500.0,39.0,39.5,39.0,39.2,39.16,133150.0,2014,4,4,39.1,39.5,39.1,39.32000000000001,39.306,81450.0
2014-04-08,39.5,39.5,39.5,39.3,39.33,118000.0,39.0,39.5,39.0,39.4,39.37,157500.0,2014,4,1,39.0,39.4,39.0,39.18,39.172000000000004,100290.0
2014-04-09,38.6,39.0,38.6,38.9,38.9,155600.0,39.5,39.5,39.5,39.3,39.33,118000.0,2014,4,2,38.82,39.3,38.82,39.06,39.052,128250.0
2014-04-10,39.0,39.0,39.0,39.0,38.95,140240.0,38.6,39.0,38.6,38.9,38.9,155600.0,2014,4,3,39.019999999999996,39.3,39.019999999999996,39.160000000000004,39.142,140898.0
2014-04-14,39.2,39.2,39.2,39.2,39.2,78400.0,39.0,39.0,39.0,39.0,38.95,140240.0,2014,4,0,39.06,39.239999999999995,39.06,39.16,39.15,129948.0
2014-04-15,40.2,40.2,40.2,40.1,40.05,480600.0,39.2,39.2,39.2,39.2,39.2,78400.0,2014,4,1,39.3,39.38,39.3,39.3,39.286,194568.0
2014-04-18,36.0,36.0,36.0,36.0,36.0,7200.0,40.2,40.2,40.2,40.1,40.05,480600.0,2014,4,4,38.6,38.68,38.6,38.64,38.620000000000005,172408.0
2014-04-21,38.0,38.0,38.0,38.0,38.0,247000.0,36.0,36.0,36.0,36.0,36.0,7200.0,2014,4,0,38.480000000000004,38.480000000000004,38.480000000000004,38.46,38.440000000000005,190688.0
2014-04-22,39.0,39.0,39.0,39.0,39.0,78000.0,38.0,38.0,38.0,38.0,38.0,247000.0,2014,4,1,38.480000000000004,38.480000000000004,38.480000000000004,38.46,38.45,178240.0
2014-04-23,39.5,39.5,39.5,39.5,39.5,86900.0,39.0,39.0,39.0,39.0,39.0,78000.0,2014,4,2,38.54,38.54,38.54,38.52,38.510000000000005,179940.0
2014-04-24,39.5,39.5,39.5,39.5,39.5,243800.0,39.5,39.5,39.5,39.5,39.5,86900.0,2014,4,3,38.4,38.4,38.4,38.4,38.4,132580.0
2014-04-25,39.5,39.5,39.5,39.5,39.45,122300.0,39.5,39.5,39.5,39.5,39.5,243800.0,2014,4,4,39.1,39.1,39.1,39.1,39.089999999999996,155600.0
2014-04-28,39.4,39.4,39.4,39.4,39.4,118200.0,39.5,39.5,39.5,39.5,39.45,122300.0,2014,4,0,39.38,39.38,39.38,39.379999999999995,39.37,129840.0
2014-04-29,39.5,39.8,39.5,39.6,39.62,241700.0,39.4,39.4,39.4,39.4,39.4,118200.0,2014,4,1,39.480000000000004,39.54,39.480000000000004,39.5,39.494,162580.0
2014-04-30,39.5,39.5,39.5,39.1,39.06,234400.0,39.5,39.8,39.5,39.6,39.62,241700.0,2014,4,2,39.480000000000004,39.54,39.480000000000004,39.42,39.406,192080.0
2014-05-06,38.8,38.8,38.8,38.8,38.8,271600.0,39.5,39.5,39.5,39.1,39.06,234400.0,2014,5,1,39.339999999999996,39.4,39.339999999999996,39.28,39.266,197640.0
2014-05-08,39.0,39.0,39.0,39.0,39.0,780.0,38.8,38.8,38.8,38.8,38.8,271600.0,2014,5,3,39.239999999999995,39.3,39.239999999999995,39.17999999999999,39.176,173336.0
2014-05-09,39.0,39.0,39.0,39.0,39.0,78000.0,39.0,39.0,39.0,39.0,39.0,780.0,2014,5,4,39.16,39.22,39.16,39.1,39.096,165296.0
2014-05-12,39.0,39.0,39.0,38.9,38.9,77800.0,39.0,39.0,39.0,39.0,39.0,78000.0,2014,5,0,39.059999999999995,39.06,39.059999999999995,38.959999999999994,38.952,132516.0
2014-05-13,38.9,38.9,38.9,38.9,38.86,194300.0,39.0,39.0,39.0,38.9,38.9,77800.0,2014,5,1,38.94,38.94,38.94,38.92,38.912,124496.0
2014-05-14,39.8,39.8,39.8,39.8,39.75,1669990.0,38.9,38.9,38.9,38.9,38.86,194300.0,2014,5,2,39.14,39.14,39.14,39.12,39.102,404174.0
2014-05-16,39.2,39.2,39.2,39.2,39.2,117600.0,39.8,39.8,39.8,39.8,39.75,1669990.0,2014,5,4,39.18,39.17999999999999,39.18,39.160000000000004,39.142,427538.0
2014-05-19,39.3,39.5,39.3,39.4,39.38,196900.0,39.2,39.2,39.2,39.2,39.2,117600.0,2014,5,0,39.239999999999995,39.279999999999994,39.239999999999995,39.239999999999995,39.218,451318.0
2014-05-20,39.5,39.5,39.5,39.5,39.5,118500.0,39.3,39.5,39.3,39.4,39.38,196900.0,2014,5,1,39.339999999999996,39.379999999999995,39.339999999999996,39.36,39.338,459458.0
2014-05-22,38.5,38.9,38.5,35.0,38.17,865118.0,39.5,39.5,39.5,39.5,39.5,118500.0,2014,5,3,39.260000000000005,39.38,39.260000000000005,38.58,39.2,593621.6
2014-05-23,38.5,39.5,38.5,39.5,38.54,424000.0,38.5,38.9,38.5,35.0,38.17,865118.0,2014,5,4,39.0,39.32,39.0,38.52,38.958,344423.6
2014-05-26,38.0,38.0,38.0,38.1,38.08,1599500.0,38.5,39.5,38.5,39.5,38.54,424000.0,2014,5,0,38.760000000000005,39.08,38.760000000000005,38.3,38.734,640803.6
2014-05-28,38.8,39.0,38.8,38.9,38.88,194400.0,38.0,38.0,38.0,38.1,38.08,1599500.0,2014,5,2,38.66,38.98,38.66,38.2,38.634,640303.6
2014-05-29,38.5,38.5,38.5,38.5,38.5,308000.0,38.8,39.0,38.8,38.9,38.88,194400.0,2014,5,3,38.46,38.779999999999994,38.46,38.0,38.434000000000005,678203.6
2014-05-30,38.5,38.6,38.5,38.5,38.51,272180.0,38.5,38.5,38.5,38.5,38.5,308000.0,2014,5,4,38.46,38.720000000000006,38.46,38.7,38.501999999999995,559616.0
2014-06-03,38.5,38.5,38.5,38.5,38.5,38500.0,38.5,38.6,38.5,38.5,38.51,272180.0,2014,6,1,38.46,38.52,38.46,38.5,38.494,482516.0
2014-06-04,28.0,28.0,28.0,28.0,28.0,84000.0,38.5,38.5,38.5,38.5,38.5,38500.0,2014,6,2,36.46,36.52,36.46,36.48,36.477999999999994,179416.0
2014-06-05,39.5,39.5,39.5,39.5,39.5,169850.0,28.0,28.0,28.0,28.0,28.0,84000.0,2014,6,3,36.6,36.620000000000005,36.6,36.6,36.602,174506.0
2014-06-06,39.5,39.7,39.5,39.6,39.64,289489.0,39.5,39.5,39.5,39.5,39.5,169850.0,2014,6,4,36.8,36.86,36.8,36.82000000000001,36.83,170803.8
2014-06-09,40.0,40.0,40.0,40.0,40.0,23320.0,39.5,39.7,39.5,39.6,39.64,289489.0,2014,6,0,37.1,37.14,37.1,37.120000000000005,37.128,121031.8
2014-06-10,40.0,40.0,40.0,40.0,40.0,196680.0,40.0,40.0,40.0,40.0,40.0,23320.0,2014,6,1,37.4,37.44,37.4,37.42,37.428,152667.8
2014-06-11,40.0,40.0,40.0,40.0,40.0,63160.0,40.0,40.0,40.0,40.0,40.0,196680.0,2014,6,2,39.8,39.839999999999996,39.8,39.82000000000001,39.827999999999996,148499.8
2014-06-12,40.0,40.1,40.0,40.0,40.0,7960200.0,40.0,40.0,40.0,40.0,40.0,63160.0,2014,6,3,39.9,39.959999999999994,39.9,39.92,39.928,1706569.8
2014-06-13,40.0,40.5,40.0,40.1,40.14,137858.0,40.0,40.1,40.0,40.0,40.0,7960200.0,2014,6,4,40.0,40.12,40.0,40.019999999999996,40.028000000000006,1676243.6
2014-06-16,40.3,41.0,40.3,40.5,40.6,546607.0,40.0,40.5,40.0,40.1,40.14,137858.0,2014,6,0,40.06,40.32,40.06,40.12,40.147999999999996,1780901.0
2014-06-17,41.0,42.0,41.0,41.0,41.0,549800.0,40.3,41.0,40.3,40.5,40.6,546607.0,2014,6,1,40.260000000000005,40.72,40.260000000000005,40.32,40.348,1851525.0
2014-06-18,41.0,43.0,41.0,41.0,41.0,2497370.0,41.0,42.0,41.0,41.0,41.0,549800.0,2014,6,2,40.46,41.32,40.46,40.519999999999996,40.548,2338367.0
2014-06-19,41.0,43.0,41.0,42.8,42.8,4030690.0,41.0,43.0,41.0,41.0,41.0,2497370.0,2014,6,3,40.660000000000004,41.9,40.660000000000004,41.08,41.108000000000004,1552465.0
2014-06-20,43.0,44.0,43.0,43.0,43.03,819992.0,41.0,43.0,41.0,42.8,42.8,4030690.0,2014,6,4,41.260000000000005,42.6,41.260000000000005,41.660000000000004,41.686,1688891.8
2014-06-23,39.3,42.0,39.3,41.0,40.85,8336590.0,43.0,44.0,43.0,43.0,43.03,819992.0,2014,6,0,41.059999999999995,42.8,41.059999999999995,41.760000000000005,41.736000000000004,3246888.4
2014-06-24,41.0,41.0,41.0,39.6,39.72,333549.0,39.3,42.0,39.3,41.0,40.85,8336590.0,2014,6,1,41.06,42.6,41.06,41.480000000000004,41.480000000000004,3203638.2
2014-06-25,40.0,40.0,40.0,39.1,39.1,5402200.0,41.0,41.0,41.0,39.6,39.72,333549.0,2014,6,2,40.86,42.0,40.86,41.1,41.1,3784604.2
2014-06-26,39.5,39.5,39.5,38.9,39.1,457708.0,40.0,40.0,40.0,39.1,39.1,5402200.0,2014,6,3,40.56,41.3,40.56,40.32,40.36,3070007.8
2014-06-27,40.0,40.0,40.0,39.0,39.41,150653.0,39.5,39.5,39.5,38.9,39.1,457708.0,2014,6,4,39.96,40.5,39.96,39.52,39.636,2936140.0
2014-06-30,48.0,48.0,48.0,48.0,48.0,346560.0,40.0,40.0,40.0,39.0,39.41,150653.0,2014,6,0,41.7,41.7,41.7,40.92,41.065999999999995,1338134.0
2014-09-04,29.0,29.0,29.0,29.0,29.0,145000.0,48.0,48.0,48.0,48.0,48.0,346560.0,2014,9,3,39.3,39.3,39.3,38.8,38.922000000000004,1300424.2
2014-09-22,30.9,31.5,30.9,31.4,31.4,62800.0,29.0,29.0,29.0,29.0,29.0,145000.0,2014,9,0,37.480000000000004,37.6,37.480000000000004,37.260000000000005,37.382,232544.2
2014-09-23,32.1,32.1,32.1,32.0,32.0,48050.0,30.9,31.5,30.9,31.4,31.4,62800.0,2014,9,1,36.0,36.120000000000005,36.0,35.879999999999995,35.962,150612.6
2014-09-24,33.0,33.0,33.0,33.0,33.0,33000.0,32.1,32.1,32.1,32.0,32.0,48050.0,2014,9,2,34.6,34.720000000000006,34.6,34.67999999999999,34.67999999999999,127082.0
2014-09-25,33.8,34.1,33.8,34.0,34.0,67900.0,33.0,33.0,33.0,33.0,33.0,33000.0,2014,9,3,31.76,31.940000000000005,31.76,31.879999999999995,31.880000000000003,71350.0
2014-09-26,34.2,34.9,34.2,34.4,34.36,120250.0,33.8,34.1,33.8,34.0,34.0,67900.0,2014,9,4,32.8,33.120000000000005,32.8,32.959999999999994,32.952,66400.0
2014-09-29,34.5,34.9,34.5,34.7,34.72,152760.0,34.2,34.9,34.2,34.4,34.36,120250.0,2014,9,0,33.519999999999996,33.8,33.519999999999996,33.62,33.616,84392.0
2014-09-30,34.9,34.9,34.9,34.9,34.9,104700.0,34.5,34.9,34.5,34.7,34.72,152760.0,2014,9,1,34.08,34.36,34.08,34.2,34.196,95722.0
2014-10-08,35.0,35.0,35.0,35.0,35.0,70000.0,34.9,34.9,34.9,34.9,34.9,104700.0,2014,10,2,34.480000000000004,34.760000000000005,34.480000000000004,34.6,34.596,103122.0
2014-10-09,35.1,35.1,35.1,35.1,35.1,17550.0,35.0,35.0,35.0,35.0,35.0,70000.0,2014,10,3,34.74,34.959999999999994,34.74,34.82000000000001,34.815999999999995,93052.0
2014-10-13,35.5,35.5,35.5,35.5,35.5,53250.0,35.1,35.1,35.1,35.1,35.1,17550.0,2014,10,0,35.0,35.08,35.0,35.040000000000006,35.044,79652.0
2014-10-14,35.5,35.5,35.5,35.5,35.5,141800.0,35.5,35.5,35.5,35.5,35.5,53250.0,2014,10,1,35.2,35.2,35.2,35.2,35.2,77460.0
2014-10-15,35.3,35.3,35.3,35.3,35.3,70600.0,35.5,35.5,35.5,35.5,35.5,141800.0,2014,10,2,35.279999999999994,35.28,35.279999999999994,35.28,35.28,70640.0
2014-10-16,35.5,35.5,35.5,35.5,35.5,71000.0,35.3,35.3,35.3,35.3,35.3,70600.0,2014,10,3,35.379999999999995,35.38,35.379999999999995,35.379999999999995,35.38,70840.0
2014-10-17,35.5,35.8,35.5,35.7,35.5,142600.0,35.5,35.5,35.5,35.5,35.5,71000.0,2014,10,4,35.46,35.519999999999996,35.46,35.5,35.46,95850.0
2014-10-20,35.8,35.8,35.8,35.8,35.8,71600.0,35.5,35.8,35.5,35.7,35.5,142600.0,2014,10,0,35.519999999999996,35.58,35.519999999999996,35.559999999999995,35.519999999999996,99520.0
2014-10-21,35.8,35.8,35.8,35.8,35.8,71600.0,35.8,35.8,35.8,35.8,35.8,71600.0,2014,10,1,35.58,35.64,35.58,35.62,35.58,85480.0
2014-10-22,35.8,35.8,35.8,35.8,35.8,71600.0,35.8,35.8,35.8,35.8,35.8,71600.0,2014,10,2,35.67999999999999,35.739999999999995,35.67999999999999,35.72,35.67999999999999,85680.0
2014-10-24,35.8,35.8,35.8,35.8,35.8,35800.0,35.8,35.8,35.8,35.8,35.8,71600.0,2014,10,4,35.739999999999995,35.8,35.739999999999995,35.78,35.739999999999995,78640.0
2014-10-27,35.8,35.8,35.8,35.8,35.8,71600.0,35.8,35.8,35.8,35.8,35.8,35800.0,2014,10,0,35.8,35.8,35.8,35.8,35.8,64440.0
2014-10-28,35.8,35.8,35.8,35.8,35.8,71600.0,35.8,35.8,35.8,35.8,35.8,71600.0,2014,10,1,35.8,35.8,35.8,35.8,35.8,64440.0
2014-10-29,35.8,35.8,35.8,35.8,35.8,35800.0,35.8,35.8,35.8,35.8,35.8,71600.0,2014,10,2,35.8,35.8,35.8,35.8,35.8,57280.0
2014-10-30,35.8,35.8,35.8,35.8,35.8,107400.0,35.8,35.8,35.8,35.8,35.8,35800.0,2014,10,3,35.8,35.8,35.8,35.8,35.8,64440.0
2014-10-31,35.6,35.6,35.6,35.6,35.6,3560.0,35.8,35.8,35.8,35.8,35.8,107400.0,2014,10,4,35.76,35.760000000000005,35.76,35.76,35.76,57992.0
2014-11-03,35.8,35.8,35.8,35.8,35.8,372600.0,35.6,35.6,35.6,35.6,35.6,3560.0,2014,11,0,35.76,35.76,35.76,35.760000000000005,35.760000000000005,118192.0
2014-11-04,35.8,35.8,35.8,35.8,35.8,107400.0,35.8,35.8,35.8,35.8,35.8,372600.0,2014,11,1,35.760000000000005,35.760000000000005,35.760000000000005,35.76,35.76,125352.0
2014-11-05,35.8,35.8,35.8,35.8,35.8,107400.0,35.8,35.8,35.8,35.8,35.8,107400.0,2014,11,2,35.76,35.76,35.76,35.760000000000005,35.760000000000005,139672.0
2014-11-07,35.8,35.8,35.8,35.8,35.8,107400.0,35.8,35.8,35.8,35.8,35.8,107400.0,2014,11,4,35.760000000000005,35.760000000000005,35.760000000000005,35.76,35.76,139672.0
2014-11-10,35.8,35.8,35.8,35.8,35.8,107400.0,35.8,35.8,35.8,35.8,35.8,107400.0,2014,11,0,35.8,35.8,35.8,35.8,35.8,160440.0
2014-11-11,35.5,35.5,35.5,35.5,35.5,35500.0,35.8,35.8,35.8,35.8,35.8,107400.0,2014,11,1,35.739999999999995,35.739999999999995,35.739999999999995,35.739999999999995,35.739999999999995,93020.0
